time,plug_tip_x,plug_tip_y,plug_tip_z,port_target_x,port_target_y,port_target_z,error_x,error_y,error_z,error_axial,error_lateral,error_norm,left_tcp_x,left_tcp_y,left_tcp_z,right_tcp_x,right_tcp_y,right_tcp_z,base_x,base_y,base_yaw,right_tcp_force,right_actual_j1,right_actual_j2,right_actual_j3,right_actual_j4,right_actual_j5,right_actual_j6,right_target_j1,right_target_j2,right_target_j3,right_target_j4,right_target_j5,right_target_j6
2.917000000000000171e+01,8.151562118900076981e-02,3.735692694972885808e-01,8.799659617189182770e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,3.951562118900073250e-02,-2.430730502649802727e-03,-4.034038281081731014e-03,-3.951562118900023290e-02,4.709768107856769984e-03,3.979530416496836892e-02,1.410551991660143611e-01,3.697426722463061366e-01,8.946623591993545510e-01,-1.051336710253462925e-01,3.711394621935855676e-01,9.381466418223647352e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,5.370972953487921586e+01,4.391111849716709536e-01,9.823346594446213942e-02,5.799723240406750024e-01,-7.706951582277883350e-01,2.015812028404687872e+00,-1.500273133237244982e+00,4.485994427279379471e-01,1.027747126231442626e-01,5.821498655277849155e-01,-7.706091646264523476e-01,2.015763232288911411e+00,-1.499963615377997161e+00
2.917999999999999972e+01,8.206040011314227889e-02,3.729133087913019118e-01,8.792790090131675784e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,4.006040011314224158e-02,-3.086691208636471728e-03,-4.720990986832429570e-03,-4.006040011314160321e-02,5.640515802236340318e-03,4.045554443757089919e-02,1.415795621341726651e-01,3.690677404075026757e-01,8.940407751915946388e-01,-1.051388727943585177e-01,3.711452022288857511e-01,9.381481043839656753e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,5.367884282585802680e+01,4.376515085495746304e-01,9.778276113597021701e-02,5.793385200816281166e-01,-7.708515355276764902e-01,2.015823447110524747e+00,-1.500201310641152030e+00,4.491898618117026176e-01,1.036366753783634076e-01,5.819254721302389299e-01,-7.707591577683171602e-01,2.015714458202867654e+00,-1.499799002808641202e+00
2.919000000000000128e+01,8.247695796962020709e-02,3.724183853936552935e-01,8.787440868616983591e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,4.047695796962016979e-02,-3.581614606283090030e-03,-5.255913138301648857e-03,-4.047695796961942732e-02,6.360234752379209482e-03,4.097360995298937603e-02,1.419799101695588539e-01,3.685549746098585322e-01,8.935601308459195646e-01,-1.051477031675384366e-01,3.711501660513494283e-01,9.381486601802285774e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,5.368895509916425368e+01,4.365349995468295052e-01,9.751706273306923189e-02,5.787465610128230686e-01,-7.710143273026429656e-01,2.015824079453752748e+00,-1.500110502133558343e+00,4.498454006473530664e-01,1.045937075551140738e-01,5.816763294609048618e-01,-7.709256942714171057e-01,2.015660304622039600e+00,-1.499616234441194296e+00
2.919999999999999929e+01,8.274999227226043086e-02,3.720813984334361280e-01,8.783674567158111790e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,4.074999227226039356e-02,-3.918601566502255551e-03,-5.632543284188828991e-03,-4.074999227225958170e-02,6.861558284043112188e-03,4.132363551618536274e-02,1.422412530157248500e-01,3.682018395293411017e-01,8.932248272475981077e-01,-1.051583927721031070e-01,3.711537903438085206e-01,9.381484724860388313e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,5.371983721280661683e+01,4.357600056766899876e-01,9.745555138401808259e-02,5.782046908600181334e-01,-7.711811075235812662e-01,2.015813066057597691e+00,-1.500001270578916079e+00,4.505530352845121822e-01,1.056267952690899681e-01,5.814073873741402165e-01,-7.711054654635051131e-01,2.015601847445384287e+00,-1.499418941435274988e+00
2.921000000000000085e+01,8.287740607371130164e-02,3.718884855439067438e-01,8.781429784416832085e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,4.087740607371126433e-02,-4.111514456031639675e-03,-5.857021558316799492e-03,-4.087740607371041085e-02,7.156064047841831366e-03,4.149905516962803381e-02,1.423612837900675998e-01,3.679946787095645377e-01,8.930281882573314345e-01,-1.051696747888878208e-01,3.711560494659528198e-01,9.381477242977194209e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,5.376058919021100024e+01,4.353011300773569903e-01,9.760087338661359302e-02,5.777139543750569040e-01,-7.713506205183070508e-01,2.015791969884701995e+00,-1.499874732548107659e+00,4.512997417728027427e-01,1.067169246359847834e-01,5.811235957243027217e-01,-7.712951626723343335e-01,2.015540162571857863e+00,-1.499210754950501379e+00
2.921999999999999886e+01,8.286606570144429418e-02,3.718213825768053038e-01,8.780571689958207582e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,4.086606570144425687e-02,-4.178617423133079711e-03,-5.942831004179249810e-03,-4.086606570144338951e-02,7.264852642223111959e-03,4.150678751515111259e-02,1.423466473516805109e-01,3.679146432829603630e-01,8.929570217382845065e-01,-1.051806449795116977e-01,3.711572086308576601e-01,9.381466174306347661e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,5.380336814743057516e+01,4.351201596668448079e-01,9.794283999036454413e-02,5.772722016896445485e-01,-7.715220157586605287e-01,2.015760486438059829e+00,-1.499732470174960142e+00,4.520724961618476923e-01,1.078450817714921711e-01,5.808299043657498828e-01,-7.714914772256573627e-01,2.015476325900418253e+00,-1.498995306146491124e+00
2.923000000000000043e+01,8.272921581810202540e-02,3.718589064151917034e-01,8.780926041469385712e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,4.072921581810198810e-02,-4.141093584746680101e-03,-5.907395853061436775e-03,-4.072921581810113462e-02,7.214290113550143185e-03,4.136320832575644119e-02,1.422100260662224891e-01,3.679409403444119375e-01,8.929948913579414116e-01,-1.051907028012101786e-01,3.711576703554966827e-01,9.381453586345481765e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,5.384866279166924841e+01,4.351743250474264801e-01,9.846269888527846292e-02,5.768749407351637659e-01,-7.716947137406303669e-01,2.015719934813724912e+00,-1.499576430184915488e+00,4.528582745012697530e-01,1.089922527913058936e-01,5.805312631528394274e-01,-7.716911004512274630e-01,2.015411413330022050e+00,-1.498776226182862992e+00
2.924000000000000199e+01,8.248363623837534631e-02,3.719810048353835441e-01,8.782304545375363425e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,4.048363623837530900e-02,-4.018995164554839405e-03,-5.769545462463665508e-03,-4.048363623837447633e-02,7.031356695277060642e-03,4.108971623237674120e-02,1.419676534271225310e-01,3.680533682881132473e-01,8.931243599664010491e-01,-1.051994817425571105e-01,3.711578527392466742e-01,9.381441461275979998e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,5.389625751308354040e+01,4.354213101089454696e-01,9.913636923742646934e-02,5.765167533755741758e-01,-7.718681614286886372e-01,2.015672088924551186e+00,-1.499408861265073112e+00,4.536440528406918138e-01,1.101394238111196022e-01,5.802326219399290830e-01,-7.718907236767976743e-01,2.015346500759625403e+00,-1.498557146219234859e+00
2.925000000000000000e+01,8.214778158054457380e-02,3.721689860435598574e-01,8.784517353999404810e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,4.014778158054453649e-02,-3.831013956378526153e-03,-5.548264600059527041e-03,-4.014778158054374546e-02,6.742396310385824140e-03,4.071000213516761529e-02,1.416374591145067308e-01,3.682330707467356135e-01,8.933280765482520813e-01,-1.052067026472386785e-01,3.711578769574656045e-01,9.381430716704842743e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,5.393869771455795359e+01,4.358209513278783476e-01,9.993692100914663978e-02,5.761922287296837863e-01,-7.720416722345730953e-01,2.015618678844653733e+00,-1.499232259055976790e+00,4.544168072297367633e-01,1.112675809466270316e-01,5.799389305813762441e-01,-7.720870382301208146e-01,2.015282664088185349e+00,-1.498341697415224605e+00
2.926000000000000156e+01,8.174050936119738042e-02,3.724060508437590511e-01,8.787382581989093833e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,3.974050936119734312e-02,-3.593949156179332416e-03,-5.261741801090624726e-03,-3.974050936119660066e-02,6.372001045088239966e-03,4.024811152844267464e-02,1.412377939005427796e-01,3.684630851359370074e-01,8.935895539771213647e-01,-1.052122361035548875e-01,3.711577885955274492e-01,9.381421808764477399e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,5.397527749339624847e+01,4.363365589408316203e-01,1.008362986073104289e-01,5.758965636586829140e-01,-7.722143311898779228e-01,2.015561354473644151e+00,-1.499049320792713580e+00,4.551635137180273238e-01,1.123577103135218191e-01,5.796551389315387492e-01,-7.722767354389499239e-01,2.015220979214659813e+00,-1.498133510930450996e+00
2.926999999999999957e+01,8.128021421576861472e-02,3.726773525418949351e-01,8.790731023384330545e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,3.928021421576857741e-02,-3.322647458043448410e-03,-4.926897661566953524e-03,-3.928021421576789046e-02,5.942584176774485562e-03,3.972718887027704149e-02,1.407865805772875178e-01,3.687284885294360159e-01,8.938935667194085610e-01,-1.052160633020902125e-01,3.711575792052708156e-01,9.381414783976989025e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,5.400455354368280325e+01,4.369353745075238438e-01,1.018064867016526820e-01,5.756259332173064847e-01,-7.723849411360744766e-01,2.015501651201752509e+00,-1.498862910036611318e+00,4.558711483551864396e-01,1.133907980274977134e-01,5.793861968447741040e-01,-7.724565066310379313e-01,2.015162522038004056e+00,-1.497936217924531688e+00
2.928000000000000114e+01,8.078432186825224015e-02,3.729700713698955727e-01,8.794408452093334105e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,3.878432186825220285e-02,-3.029928630042810767e-03,-4.559154790666597457e-03,-3.878432186825157835e-02,5.474153807526776182e-03,3.916873731292083716e-02,1.403008083435331732e-01,3.690162947906643898e-01,8.942262889358754130e-01,-1.052182438811543469e-01,3.711572361257685082e-01,9.381409560039286610e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,5.404059585683324940e+01,4.375884931992305438e-01,1.028202234955016142e-01,5.753776810923980634e-01,-7.725519992874551045e-01,2.015440993938482084e+00,-1.498676028157448270e+00,4.565266871908368884e-01,1.143478302042483796e-01,5.791370541754399248e-01,-7.726230431341378768e-01,2.015108368457176446e+00,-1.497753449557084782e+00
2.928999999999999915e+01,8.026903419352353353e-02,3.732731279923712231e-01,8.798275931985100051e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,3.826903419352349622e-02,-2.726872007567160416e-03,-4.172406801490002870e-03,-3.826903419352293417e-02,4.984456787135039396e-03,3.859227626828772711e-02,1.397962895075681999e-01,3.693152441599869551e-01,8.945752727165846574e-01,-1.052189563356786678e-01,3.711568980283030950e-01,9.381406464466222062e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,5.407596842470709930e+01,4.382705183258567283e-01,1.038513833251738377e-01,5.751503543557890952e-01,-7.727137058016995130e-01,2.015380693317154304e+00,-1.498491789201043423e+00,4.571171062746015590e-01,1.152097929594675246e-01,5.789126607778940503e-01,-7.727730362760026894e-01,2.015059594371132246e+00,-1.497588836987728822e+00
2.930000000000000071e+01,7.974925410975303164e-02,3.735767157106812397e-01,8.802208194051629464e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,3.774925410975299434e-02,-2.423284289257143787e-03,-3.779180594837061591e-03,-3.774925410975249473e-02,4.489377764790054327e-03,3.801526928166702735e-02,1.392876122864275534e-01,3.696155299438695918e-01,8.949293217181364390e-01,-1.052183656535062850e-01,3.711566659087385256e-01,9.381405644059596094e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,5.411161743536438706e+01,4.389590623832965166e-01,1.048750814769536521e-01,5.749436647221448649e-01,-7.728679811039358416e-01,2.015321969116888656e+00,-1.498313398783306827e+00,4.576293816561032290e-01,1.159576724088488414e-01,5.787179665064938749e-01,-7.729031773843854092e-01,2.015017275678829822e+00,-1.497446011376081687e+00
2.931000000000000227e+01,7.923866729679240883e-02,3.738721785583258850e-01,8.806092140046953842e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,3.723866729679237153e-02,-2.127821441612498532e-03,-3.390785995304623768e-03,-3.723866729679193438e-02,4.003130494172358993e-03,3.745321609414248298e-02,1.387881715139833994e-01,3.699085114990230405e-01,8.952783277037705822e-01,-1.052165243652965626e-01,3.711564650513179409e-01,9.381407085158240955e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,5.414740780104110485e+01,4.396342061650729827e-01,1.058677073460512486e-01,5.747583649438871012e-01,-7.730124998139205061e-01,2.015265974225444179e+00,-1.498144140399289892e+00,4.580504893849648429e-01,1.165724546680860368e-01,5.785579212155971263e-01,-7.730101577870391871e-01,2.014982488279224881e+00,-1.497328603881761699e+00
2.932000000000000028e+01,7.874983109769148615e-02,3.741517704960156676e-01,8.809825142850836732e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,3.674983109769144884e-02,-1.848229503922715899e-03,-3.017485714916334771e-03,-3.674983109769106721e-02,3.538526859997342174e-03,3.691979493507167864e-02,1.383102638198762946e-01,3.701864713566945797e-01,8.956131084771095097e-01,-1.052134984180271571e-01,3.711562080013127707e-01,9.381410730056373160e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,5.418359719275030528e+01,4.402780257955140053e-01,1.068068443440350623e-01,5.745961367116837470e-01,-7.731447224519335526e-01,2.015213808614411128e+00,-1.497987360543705293e+00,4.583674055108090672e-01,1.170351258528727761e-01,5.784374747595614208e-01,-7.730906688117165082e-01,2.014956308071274904e+00,-1.497240245664386515e+00
2.933000000000000185e+01,7.829432979805703297e-02,3.744084311634873208e-01,8.813313140700679282e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,3.629432979805699566e-02,-1.591568836451062730e-03,-2.668685929932079759e-03,-3.629432979805666953e-02,3.107245718285493816e-03,3.642709639051550097e-02,1.378652480878475306e-01,3.704423947087971958e-01,8.959252310640939410e-01,-1.052093535101739780e-01,3.711558206900771317e-01,9.381416637986705886e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,5.422031519771771713e+01,4.408741454441643670e-01,1.076710992946783435e-01,5.744594495647474819e-01,-7.732619280555875774e-01,2.015166534939076826e+00,-1.497846457639908868e+00,4.585671060832588464e-01,1.173266720789027800e-01,5.783615769927443750e-01,-7.731414017861708565e-01,2.014939810953936483e+00,-1.497184567883575124e+00
2.933999999999999986e+01,7.788315661603174844e-02,3.746357706816701438e-01,8.816466308181669653e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,3.588315661603171114e-02,-1.364229318268239677e-03,-2.353369181833042667e-03,-3.588315661603142664e-02,2.720196341965851281e-03,3.598611394509671629e-02,1.374638896316717762e-01,3.706698602611093740e-01,8.962067211654007881e-01,-1.052042003974430762e-01,3.711553003426641406e-01,9.381424813462407863e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,5.425896971377173372e+01,4.414073827703810515e-01,1.084403505202180540e-01,5.743501504583022887e-01,-7.733611575400217708e-01,2.015125208941298318e+00,-1.497724700266043651e+00,4.586365671519370690e-01,1.174280794618697416e-01,5.783351777695037166e-01,-7.731590480381549391e-01,2.014934072826166656e+00,-1.497165201698944959e+00
