time,port_target_error_x_mm,port_target_error_y_mm,port_target_error_z_mm,plug_tip_error_x_mm,plug_tip_error_y_mm,plug_tip_error_z_mm,port_marker_camera_count,plug_marker_camera_count
2.432000000000000028e+01,3.492529080546952214e-01,5.259754508437630705e-01,4.264296631322217479e-01,1.093807264794105505e+00,2.600851230548095749e-01,2.093115257695288278e-02,3.000000000000000000e+00,3.000000000000000000e+00
2.433000000000000185e+01,-4.136183088204042901e-01,1.486820773670294304e+00,-6.613797321468606327e-01,5.486186485032795712e-01,4.729782618612676792e-01,-8.939335968455308645e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.433999999999999986e+01,2.712811420637201154e-01,9.829377930122840112e-01,1.106155218779103500e+00,1.880817766641840194e-01,-4.668706059440808076e-01,1.572238675639603400e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.435000000000000142e+01,-7.203810750470995838e-02,-6.798589986323211320e-02,3.996920331020836770e-01,-1.289647518063707921e+00,6.758864380794760152e-01,2.634600024536970508e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.435999999999999943e+01,4.871888659529893806e-01,3.082620331061880492e-01,-1.335335256218428412e-01,8.528720013337431904e-01,-1.887394026478361742e+00,2.636562664652952748e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.437000000000000099e+01,6.411747787198329718e-01,-3.716835704243859340e-01,-2.693241722376837899e-01,-3.526611940928847666e-01,-9.121487490270641096e-01,-9.528009372364865115e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.437999999999999901e+01,1.776616880298370615e-01,3.607615413358522538e-01,-1.192105242927343767e+00,-1.651595316567722183e-01,-1.502434219199377807e-01,7.134581410396245715e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.439000000000000057e+01,-2.854800837372717393e-01,8.215063261902133540e-01,1.041910601567330730e+00,-2.657433824720112359e-01,9.609217914611223321e-01,-2.097682652336674280e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.440000000000000213e+01,-1.856160924280647606e-01,-5.095475547781114223e-01,-7.774659177813836308e-01,-9.302938170762942161e-01,-6.044839668856161197e-02,9.376103399605373312e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.441000000000000014e+01,-7.267300660724618222e-01,-6.932467081660620423e-02,4.493430303955658900e-01,-1.069910922393779718e+00,1.494232148646079672e-01,-1.370782144729520979e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.442000000000000171e+01,-4.759273774575939475e-01,-7.046879593275989784e-01,-4.585770667386857014e-02,-4.221396031501567503e-01,-7.295982188105787358e-01,-3.699418611339266860e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.442999999999999972e+01,4.680605432582501946e-01,9.648251561107379359e-01,-9.524765232671317250e-01,1.085596974885916222e+00,-6.053422253951001863e-01,-1.047529491394416645e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.444000000000000128e+01,1.416722368104278429e-01,-8.746386620733792583e-02,-8.425438402618334877e-01,-4.423811903218055619e-01,-6.746755946787641456e-01,1.091058128616095857e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.444999999999999929e+01,7.329223214522229135e-01,-3.467604777615540534e-01,1.384521350821787955e+00,6.259066476282104663e-01,-3.239572211356511744e-01,4.436433791961125195e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.446000000000000085e+01,5.588282965334062657e-01,1.866157449293970316e-01,8.629569793739966244e-01,-1.417340963623670014e-01,-1.022524672102564924e+00,6.378928601752376082e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.446999999999999886e+01,3.152994633635608501e-01,4.215704766935002290e-01,-3.051826674795865557e-01,-6.668215489164519560e-01,2.593024611281524727e-01,5.582594878034141672e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.448000000000000043e+01,-1.041257011873644611e+00,-4.037429071845899387e-03,-3.813022473654337219e-01,2.525842679745871067e-01,-2.722371190728711809e-01,-1.100838963006611770e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.449000000000000199e+01,9.771796382672393033e-02,-3.793136180367251420e-01,-9.666087055331118449e-01,-3.989162878797192224e-01,6.719907419516224500e-01,5.152764199167769732e-02,3.000000000000000000e+00,3.000000000000000000e+00
2.450000000000000000e+01,-4.566888727922657765e-01,-5.223119305668988410e-01,4.625253627307257531e-01,2.129585874625639086e-01,-1.086604355304277014e-01,-2.879535152089385264e-02,3.000000000000000000e+00,3.000000000000000000e+00
2.451000000000000156e+01,2.203975762430365748e-01,8.691627236406818113e-02,-1.369467333978136026e-04,-8.035545750471606574e-01,-2.010262641584659171e-01,-6.842807206447476531e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.451999999999999957e+01,5.015547598351266512e-02,-6.910646039759438253e-02,-1.589200166500770450e-01,8.422898874307915840e-02,-4.369875818587831695e-01,-2.058934961451930334e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.453000000000000114e+01,-8.208566261402178155e-01,-4.653537347898972776e-01,1.073984207697886717e+00,6.060878286473503351e-01,7.130882956069006795e-02,7.474533273452710347e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.453999999999999915e+01,7.724286384878931155e-02,2.358284964546486506e-01,-1.225656811230324550e+00,4.967711130635654726e-01,-3.963055352942945753e-01,-1.608171304117611555e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.455000000000000071e+01,-1.014268524075295774e+00,-5.457283996410100535e-01,-9.799682913336216217e-02,-3.064207375190475258e-01,1.346183529241651300e-01,5.517717467078409044e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.456000000000000227e+01,1.428478086220597021e-01,-1.768297184228107000e-01,3.295174614864615492e-01,3.941944130208541175e-01,5.909568667286646537e-01,-3.050756175684288252e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.457000000000000028e+01,-1.348735312968613043e-01,2.422854378150152144e-01,2.754809390370649425e-01,-2.974169760525946504e-01,7.414246708309368827e-02,7.085007227258799389e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.458000000000000185e+01,-1.975261912544323817e-01,-5.140525989999478185e-01,1.242727368275797772e-01,1.140082806419806527e-01,-7.458750294532245917e-01,-7.872618949327225835e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.458999999999999986e+01,1.175695659871855980e-02,-2.888856643192272422e-01,1.708255108577527714e+00,-2.978214600856676775e-01,-1.200546372544020191e+00,4.252356180668437347e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.460000000000000142e+01,-1.943422177863446398e-01,-8.144072099872112780e-01,2.718704001547500582e-01,-4.281848323609560580e-01,6.693610686655526720e-01,5.939154839877947012e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.460999999999999943e+01,5.437195869677224902e-01,2.131965114145484286e-01,7.916851070518537981e-01,3.099458576832359036e-01,1.232482531167922168e+00,-4.909658710416930916e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.462000000000000099e+01,3.801221692244366457e-01,-2.203906680065537138e-01,-6.754189536929411375e-01,-5.466841037988501295e-01,-6.086026797331167693e-01,-6.499990369457364636e-02,3.000000000000000000e+00,3.000000000000000000e+00
2.462999999999999901e+01,-9.505403188772992840e-01,-9.898627250776170783e-02,1.700879819575007446e-01,4.011873491405471004e-01,-1.014365131342953585e+00,2.571699537756710896e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.464000000000000057e+01,-3.562865845106177876e-01,-1.286519768530391961e+00,-3.504068363295864685e-01,-2.990723203701306510e-01,-4.879312518570877444e-01,3.456855948429371495e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.465000000000000213e+01,4.679757393068334492e-01,3.171805922054793392e-01,-3.327156791602670083e-01,-2.889517614842185278e-01,-1.037917552888678596e+00,-3.785447024710064667e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.466000000000000014e+01,-5.622266707301371014e-01,-1.148635222409377654e-01,-5.785426620055211799e-01,-2.968420396877169409e-01,6.815786774215792931e-01,-3.771422676182023537e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.467000000000000171e+01,4.565717295127447173e-01,-1.040637711206271465e+00,9.933694495197764596e-01,4.044919835666793695e-01,-1.199475675257577478e-01,-5.866163772282328992e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.467999999999999972e+01,9.332108470988531579e-02,-8.985184691476799657e-01,-2.335352926595701817e-01,7.980696745407689363e-02,-9.062421613754700900e-01,-6.886160157263399029e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.469000000000000128e+01,7.231982498623612532e-01,1.847283470935323635e+00,3.000342145420553663e-01,9.639328281829395717e-01,1.817361688933316621e-01,1.229461623707406304e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.469999999999999929e+01,5.461750772069728921e-01,7.635808768526874957e-01,9.866273106817757821e-02,-5.588647657472911590e-01,2.741941202976105885e-01,2.860894610235975577e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.471000000000000085e+01,3.668133813845148028e-01,-1.036168024626138440e+00,2.320694872224304817e-01,-1.982247829691863306e-01,-1.748449383276451385e-02,3.817209734003901289e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.471999999999999886e+01,8.317621270487740581e-01,3.644645703431703687e-01,8.063838308536297461e-02,8.101032993812484762e-01,4.792321670420984780e-01,-4.552978100688109819e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.473000000000000043e+01,1.709372633197647762e-02,3.879597968133308150e-01,-1.161424691442203283e+00,-9.842066250115300008e-02,2.389010948956604707e-01,6.967661101217048625e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.474000000000000199e+01,-1.441486784941464760e-01,-4.849347757445165996e-01,-5.824888874668143757e-01,-2.948707690586527264e-01,-6.971034971775535993e-02,1.801544244408925799e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.475000000000000000e+01,-5.298340058870476543e-01,9.669172908617351681e-01,-3.845331791226813678e-01,-1.147059864664012885e-01,-1.806109173790870770e-02,-1.467172647569237043e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.476000000000000156e+01,-2.831089664661334826e-01,-2.652196699502451516e-01,-1.389857739653166391e-02,-1.476180209590338688e+00,-7.800454556595171063e-01,-5.513778404701019653e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.476999999999999957e+01,-2.384829658222953341e-01,-7.386995951053076936e-02,8.479514211900962550e-02,-1.886568343170968998e-01,-8.717722273121619736e-02,7.678942471599503605e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.478000000000000114e+01,-6.688417474137176022e-01,-2.550611674519975836e-01,-1.548331967485827576e-01,-5.785695557893322238e-01,-5.801420788321687283e-01,7.578818573735768283e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.478999999999999915e+01,2.003783716227475198e-01,-5.224812081789931284e-01,2.610811377029564895e-01,1.505141920516983589e-01,-1.326565290258818752e+00,4.085860100266902606e-02,3.000000000000000000e+00,3.000000000000000000e+00
2.480000000000000071e+01,1.826450611877861174e-01,3.931233012436918806e-01,-9.336858684527715724e-02,-1.332611304437347766e-01,5.993026438214088536e-01,-4.243291967724882596e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.481000000000000227e+01,-6.265393804515267950e-01,-1.139301026721439847e+00,-3.876217875452558914e-01,-1.738000470326933611e+00,1.461442035611826284e-01,5.293572676584590297e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.482000000000000028e+01,-5.033363938048984743e-01,-7.968222245505751644e-01,6.259493607860822095e-01,-8.736252545636924438e-01,8.655822362542697768e-01,-9.044320707102260215e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.483000000000000185e+01,3.785754885300557371e-01,-6.552732482922318802e-01,-2.059217689266423790e-01,-6.596302568557810275e-01,-4.995711942332170530e-01,-1.742384791497686436e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.483999999999999986e+01,9.533611003287312258e-02,3.367953249903687940e-01,3.796573561717364598e-01,1.950273748474451452e-01,1.158402813353776040e-01,-1.539701174856578092e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.485000000000000142e+01,3.890491125161515962e-01,-1.310027605766761472e+00,1.822846033864955473e+00,3.877750245337707735e-01,5.137626523841198889e-01,-5.757296051178695251e-02,3.000000000000000000e+00,3.000000000000000000e+00
2.485999999999999943e+01,7.267593740164779437e-01,3.205636982993032014e-01,-2.524519113826784178e-01,-3.978605949377655993e-01,7.092649642203574523e-01,-9.516019801463215799e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.487000000000000099e+01,-1.289593558560384157e+00,5.647434919436866707e-01,-4.259741592609334049e-01,-3.850431297100498362e-02,7.474652726265906821e-01,6.536212245555894640e-02,3.000000000000000000e+00,3.000000000000000000e+00
2.487999999999999901e+01,1.101680166452998044e+00,3.287751489065016131e-01,3.222857807957391074e-01,-4.409855836994269751e-01,9.079167782960473332e-01,-9.956525376149105711e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.489000000000000057e+01,-2.124358518537788898e-01,-1.001555647656637849e+00,4.255290012555867918e-01,-5.245801931329785450e-01,-2.589820750248383874e-02,6.436435900585291137e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.490000000000000213e+01,-1.668160817790143025e-02,-3.115248406422299610e-01,7.448730544978854340e-02,-4.155256148583030829e-02,-1.069531878901186506e+00,1.721328678873756957e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.491000000000000014e+01,-5.395745649660610432e-01,3.176116847047327774e-01,-7.671565977127592362e-01,6.238062439239966395e-01,-1.232913382668621161e+00,9.611541897790454314e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.492000000000000171e+01,-8.969132224929676767e-01,-1.486415700104881665e-01,4.651217288925701965e-01,2.824943379159949863e-01,3.708958753886881787e-01,4.847391735780526290e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.492999999999999972e+01,1.308190066031153620e+00,-1.164266160572635656e-01,5.234873796724492934e-01,-2.273289797747324315e-01,7.029744790675307442e-01,-1.028572210889922012e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.494000000000000128e+01,-2.517946055479586276e-01,-5.942406532712385392e-01,4.364902409920157211e-01,-7.364219875945487992e-01,5.098154707932067708e-01,-2.502516733382531555e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.494999999999999929e+01,3.761904763814605257e-02,-1.869462058074478072e-01,6.431660932310068191e-01,-3.095696907417788690e-01,-1.136893121316318034e+00,8.703474175144609859e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.496000000000000085e+01,3.180329706300721870e-01,-8.327429960997556613e-01,5.887305789475938411e-01,2.421673566802839961e-01,4.101780896549334088e-01,2.840621992228342663e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.496999999999999886e+01,1.008661762760543201e-01,7.730614421023740412e-01,3.869143859801527086e-01,-5.508243286090619417e-01,3.691093547020796173e-01,1.762677403170931356e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.498000000000000043e+01,1.014214287278908389e-01,-6.544030580463155999e-01,-7.931366145456086869e-01,-1.317258186124825592e-01,2.830990281309508916e-01,-1.651832050293400300e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.499000000000000199e+01,3.527393010308299548e-01,7.613677685575082066e-02,-4.976721056482169558e-02,1.605171420245021796e-01,-8.646549280237336710e-01,6.114044115452799133e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.500000000000000000e+01,-5.753291739632182544e-01,-5.882158170603668523e-01,-6.894187827288789094e-03,5.621511525481237559e-01,1.347338135938458414e+00,1.036422270729531192e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.501000000000000156e+01,1.615476620503430993e-01,-5.398579489426236222e-01,-2.572013084295443619e-01,8.902860942408552525e-02,9.590998188936383784e-01,-1.536981347538324272e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.501999999999999957e+01,2.705667745157569470e-01,-2.556802743498010067e-01,-1.391634846822364935e-01,9.036708701338491689e-01,8.106880862228660334e-01,-2.053279895964932322e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.503000000000000114e+01,-8.337299363914557615e-01,6.169287250865074235e-01,-5.276595013523621702e-01,-9.214121107874173600e-01,1.994529969849279105e-01,1.215836560089833540e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.503999999999999915e+01,2.215764888671561961e-01,8.923924634485214114e-02,3.298072773494364895e-02,-5.164825538451489617e-01,1.718469472125838671e+00,8.719324139615514113e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.505000000000000071e+01,1.001505989367421190e+00,3.464068538574505141e-01,-3.249000910524602048e-01,1.058018440695640550e+00,1.563041814288124165e-01,-1.637498625892797044e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.506000000000000227e+01,-7.260803782014046970e-01,3.640850838521059174e-02,5.094513041214998594e-02,-6.189332735204722269e-01,-4.494720861253354016e-01,7.858032183594154674e-02,3.000000000000000000e+00,3.000000000000000000e+00
2.507000000000000028e+01,-5.029905433171916185e-01,-1.880183935065726786e-01,1.121309989768670690e+00,1.117241014647607500e-03,-8.602135918157616246e-01,2.966346705479683266e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.508000000000000185e+01,6.904463520455983438e-02,4.812090959085968400e-01,2.585171593648682986e-01,4.053314696592091870e-01,-1.074581242397343317e-01,7.022807183805213072e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.508999999999999986e+01,-1.088046844360160303e+00,-4.449353580083803550e-01,2.017791639707944285e-02,-2.799098715311754138e-01,-5.471474951821431176e-01,-4.980197889070669959e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.510000000000000142e+01,-3.358543162012006533e-01,2.207236439827342522e-01,-1.025833576169143946e+00,1.334177850933204734e-01,4.215594886304852018e-01,7.231561667685459938e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.510999999999999943e+01,1.153625919015632828e-01,7.872666343972101188e-02,3.946549137837651600e-01,-5.426440349484695780e-01,-1.367215682976374858e-01,3.250899036784105078e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.512000000000000099e+01,3.905976017170992298e-01,-1.077967234082710668e+00,5.300130726262342051e-01,4.636662255644019570e-01,4.213856447181085763e-01,-1.335008159569217590e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.512999999999999901e+01,8.605572368367009339e-02,-3.311265727560797067e-01,2.864559269138977626e-01,3.620637881102117817e-02,7.794851463032159700e-01,-1.140662371889034077e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.514000000000000057e+01,5.098599878502751981e-01,4.796581720747372657e-01,4.085420320850685627e-01,-4.338250527342601970e-01,9.854958645621469948e-01,2.686764497334959145e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.515000000000000213e+01,1.071992800039250904e-01,7.440425942637496348e-01,5.640924690304416345e-01,-1.941023203351210924e-01,2.194601623805414459e+00,2.536297125343978109e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.516000000000000014e+01,9.911179857431812179e-01,-1.005857790985997813e+00,3.969761141934258220e-01,1.495556685652266182e-01,-3.968517193519982555e-02,-2.421804966831198058e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.517000000000000171e+01,-6.354317442039819630e-01,5.282560041274253493e-01,1.230761205662789237e-01,1.294751632384127937e-01,2.744080976162521779e-01,1.687214465136976926e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.517999999999999972e+01,-4.415288702790537423e-01,2.374661759616536472e-01,-4.231229161799632266e-01,9.623770964245492721e-02,3.694657363916276083e-01,3.863759350911655233e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.519000000000000128e+01,9.597305409805023668e-01,1.342181225516547727e-01,6.042635813360286434e-01,-1.032318950884458797e+00,1.598320060923030805e+00,-3.187607304914186201e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.519999999999999929e+01,1.560629368406313278e-01,3.196137338496995994e-01,-2.730914044419829878e-01,1.332881384689121873e-01,7.191449385939296945e-01,1.141348710764433783e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.521000000000000085e+01,1.405004206596394134e+00,-5.537746399434384514e-01,-1.293687399682941219e+00,-9.697886414777867614e-01,1.147984106523891601e+00,3.260606723110015537e-02,3.000000000000000000e+00,3.000000000000000000e+00
2.521999999999999886e+01,4.388545561847534415e-01,-3.638441415285131875e-01,8.415277270290566491e-01,3.473923103349818575e-01,-9.664047472672243622e-01,-7.462371415545288045e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.523000000000000043e+01,-1.553512728177386393e+00,-1.213090993701371190e-02,6.305954831601345845e-01,-5.754215982181620781e-02,-1.156526352757980547e-01,1.083048020789401100e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.524000000000000199e+01,1.199811659107055561e+00,1.006025811430499850e+00,6.342297956773990109e-02,-2.409384000423842043e-01,4.443192775370197189e-01,5.425219564900718439e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.525000000000000000e+01,1.772726003862468147e-01,-6.001859037157442067e-01,2.594414751374563011e-01,8.695805299755166029e-01,7.641398834273838148e-02,-4.737336929516722250e-02,3.000000000000000000e+00,3.000000000000000000e+00
2.526000000000000156e+01,-5.191974801245641258e-01,-1.249776627919585437e-01,5.326091530065690804e-01,-9.516273399295671620e-01,3.768290131904716844e-01,1.311776096466599206e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.526999999999999957e+01,-6.043825975902833436e-01,-1.753849834312259937e-01,7.628041281390052220e-01,-8.243591828713259240e-02,5.700143642446975356e-01,9.049222659121003431e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.528000000000000114e+01,-7.437349253471003951e-02,-2.651117735080199544e-01,-3.705855597946339230e-02,1.080064475690922787e+00,-3.043778404107078117e-01,1.029803808321072545e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.528999999999999915e+01,2.910793053427368493e-01,7.077509051585662014e-01,6.727904069232515383e-01,3.546804271260806107e-01,1.262811209943315305e+00,-3.195163102075460060e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.530000000000000071e+01,5.402236597154552733e-02,-4.683720784960931915e-01,-6.954126986239428376e-01,-4.760836248911270996e-01,5.650123962754327600e-01,8.463186660385701998e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.531000000000000227e+01,5.772143909109489490e-01,4.431163964781492659e-01,7.173860181881597242e-01,1.142376029011474170e+00,-3.699386958261885461e-01,-5.700879779271250669e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.532000000000000028e+01,9.314066244334728850e-01,-1.688867158660123380e-01,-7.095332637168105805e-01,7.649050455782457902e-01,1.387798747691293411e+00,-5.193238272911404607e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.533000000000000185e+01,2.239056365850172758e-01,-7.962993080166680393e-01,3.274321831951976236e-01,4.315395663367360690e-01,5.130328789260119038e-01,1.112769989578543672e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.533999999999999986e+01,-9.945543642904813852e-01,-1.306012682639190459e-01,-6.121398939442634912e-01,5.055785903119447422e-01,-8.604128880800865353e-01,1.007514857037872247e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.535000000000000142e+01,4.366222284312992752e-01,-6.437167715125369227e-01,2.716975887087080821e-01,-3.087157760069403345e-01,1.456509128947014453e-01,-1.295504551298898299e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.535999999999999943e+01,-1.065077806014516515e+00,8.298813649482150723e-02,7.201497239293086494e-01,-3.132063914245281078e-01,1.463619301814267359e+00,-9.951835764165917197e-02,3.000000000000000000e+00,3.000000000000000000e+00
2.537000000000000099e+01,1.871380421897272939e-01,5.681163403148392632e-01,3.349740033887771418e-01,-8.234551768988018772e-01,-2.833291627431511195e-01,8.991280046287686289e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.537999999999999901e+01,6.639514011789748871e-01,5.225066099240338602e-02,9.134935820391820727e-01,-4.872168405736232444e-01,-4.022864277314353032e-01,-2.297315386334819465e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.539000000000000057e+01,2.176982281983097511e-01,4.925128004278911398e-01,1.457816314131110680e+00,-1.124870819893264429e-01,-2.454214075822136465e-01,1.208932198354606413e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.540000000000000213e+01,-1.149007364922849384e-02,1.683568314906902508e-01,5.566363034260612963e-01,5.992733626815904824e-01,1.159664029580786959e-01,-1.748953359811400432e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.541000000000000014e+01,-2.081658807647074338e-01,-1.063719679519736783e+00,-5.094513149350721193e-02,-1.101058080230823855e+00,1.589484095082527304e-01,-5.432130707218041366e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.542000000000000171e+01,-1.558304236776164586e-02,-5.238907563062666917e-01,-3.144115284925419473e-01,1.560755166178928732e-01,9.554521173221752761e-01,-3.763340003166693037e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.542999999999999972e+01,1.480614517438694211e-01,5.981097807806756705e-01,-4.817147117055498029e-01,7.984051404041903055e-02,-7.686869491848602465e-01,1.119995907123860768e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.544000000000000128e+01,9.955904624331934905e-01,5.236333860116904049e-01,2.515579078269380986e-01,-1.496033623398507206e-01,1.338132916121614890e-01,7.203264449824331450e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.544999999999999929e+01,3.798865908331006125e-01,-3.884151477528408059e-01,5.675184644711173121e-01,-2.288958253011397215e-01,-2.365554975062855725e-01,9.804679242425562435e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.546000000000000085e+01,1.409595708017630233e-01,8.376253595454019596e-01,9.345549829541388576e-01,-5.948917906123535326e-01,-9.957022519847535946e-01,-1.706709078836965432e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.546999999999999886e+01,6.647313069596816337e-01,1.284376646303875269e-01,-1.725667345391368457e-01,6.563611894136317515e-01,-4.205372814030661210e-01,1.209731791271817514e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.548000000000000043e+01,-1.429800933007707719e-01,2.995548317477614297e-01,6.789199485826014069e-01,-1.342880991975214933e-01,1.916864756351888133e+00,-6.248309061654966357e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.549000000000000199e+01,6.500499139627802236e-02,-4.123002872680192610e-02,9.117799966410489176e-01,-1.029832512956685431e+00,-7.360318951882272032e-02,2.618871667027233840e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.550000000000000000e+01,4.392627484745836863e-01,-1.774925953003103629e-01,-9.500093220303762465e-01,-1.569225152472847329e+00,8.788719628591290522e-01,4.219728916002862817e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.551000000000000156e+01,2.950322581087849727e-01,-3.795164586172794507e-01,6.103544919864312135e-01,-2.406871830069462481e-01,5.593196967191849112e-01,-6.279417885127758225e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.551999999999999957e+01,-9.384870645534615363e-02,-6.935898462457346092e-01,5.416343463896522437e-01,-6.366638130292368025e-02,3.987372466318084285e-01,7.841298810666863517e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.553000000000000114e+01,-5.233149349975069198e-01,-1.398330400942615626e+00,5.822673146997914273e-01,3.175592414526029472e-01,-3.816190660166363102e-02,-8.517754508262642688e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.553999999999999915e+01,-2.390111604493039277e-02,-2.194440802810171398e-01,-1.336253638971607316e-01,1.070964886105973957e-02,1.088988473418872616e-01,1.347591918651191989e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.555000000000000071e+01,-7.269891699248076655e-01,-8.863375482695001750e-01,1.621706565269054323e-01,5.989351663113762214e-01,-4.211315459721198806e-01,-4.811464810544618942e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.556000000000000227e+01,3.333976308339675620e-01,-2.854187256279283602e-01,-3.991275391563853248e-01,7.720935838515519123e-01,1.722825567870289731e-01,4.108532666027286950e-01,3.000000000000000000e+00,3.000000000000000000e+00
