time,x_error_mm,y_error_mm,z_error_mm
3.896999999999999886e+01,5.917884649709528588e+01,3.603837473676152481e+00,1.276926020204260936e+01
3.898000000000000398e+01,5.948980315819479614e+01,3.438659736124061173e+00,1.264914394212723892e+01
3.899000000000000199e+01,6.011968504796163870e+01,3.560699290318269927e+00,1.323528681236208016e+01
3.900000000000000000e+01,6.083433204185983811e+01,4.320587499579087165e+00,1.390252695526361748e+01
3.900999999999999801e+01,6.158551766326586829e+01,5.286398694352712369e+00,1.466912314002599693e+01
3.902000000000000313e+01,6.233140231639934825e+01,6.268765732747317188e+00,1.544828934040454271e+01
3.903000000000000114e+01,6.302415097855114112e+01,7.175394787769184823e+00,1.616385697834243729e+01
3.903999999999999915e+01,6.364479087595671558e+01,7.956716287638776919e+00,1.677420743013080440e+01
3.905000000000000426e+01,6.419170230976989444e+01,8.583077747102208832e+00,1.725669904982640901e+01
3.906000000000000227e+01,6.466922143542791446e+01,9.051398576023716558e+00,1.761032785237648568e+01
3.907000000000000028e+01,6.508165016697931549e+01,9.370673119859173283e+00,1.783993503579806017e+01
3.907999999999999829e+01,6.540145492255270199e+01,9.560448199686321757e+00,1.792739425429456901e+01
3.909000000000000341e+01,6.564912451043755937e+01,9.659969979018134367e+00,1.791245860839529769e+01
3.910000000000000142e+01,6.586610191816394888e+01,9.680484202597538612e+00,1.782904620107606064e+01
3.910999999999999943e+01,6.608374207342232864e+01,9.625801438795377862e+00,1.769547214597044871e+01
3.911999999999999744e+01,6.634883004101759241e+01,9.466740307887356209e+00,1.753561067695352804e+01
3.913000000000000256e+01,6.664827036066350274e+01,9.250415912499754256e+00,1.734314793818370148e+01
3.914000000000000057e+01,6.697509681554340943e+01,8.996781519928775950e+00,1.712586565643214698e+01
3.914999999999999858e+01,6.732438542219787792e+01,8.714178019121554541e+00,1.688752512890512492e+01
3.916000000000000369e+01,6.769076198858081739e+01,8.409290999103703257e+00,1.663155310863306724e+01
3.917000000000000171e+01,6.806920839663901290e+01,8.088821381949495404e+00,1.636159161689021602e+01
3.917999999999999972e+01,6.845556024864399092e+01,7.758434308128392409e+00,1.608061626668477828e+01
3.918999999999999773e+01,6.884635863794707689e+01,7.422615168744539638e+00,1.579113847528312853e+01
3.920000000000000284e+01,6.923864544093311224e+01,7.085000562591259765e+00,1.549555598603991058e+01
3.921000000000000085e+01,6.962980978000898347e+01,6.748558176689567034e+00,1.519633031938472101e+01
3.921999999999999886e+01,7.001745215963323687e+01,6.415848810200463603e+00,1.489586559318378889e+01
3.923000000000000398e+01,7.039928579266407382e+01,6.089121262343233809e+00,1.459654967196677333e+01
3.924000000000000199e+01,7.077307356406633687e+01,5.770426670315131901e+00,1.430079747417101288e+01
3.925000000000000000e+01,7.113659220837341479e+01,5.461747218719725794e+00,1.401106329010304208e+01
3.925999999999999801e+01,7.148759531765411168e+01,5.164907273783825303e+00,1.372986492954397875e+01
3.927000000000000313e+01,7.182380662010830008e+01,4.881486918670574937e+00,1.345977145761956351e+01
3.928000000000000114e+01,7.214294413634195280e+01,4.613112172984989989e+00,1.320340220105731177e+01
3.928999999999999915e+01,7.244274046065038419e+01,4.362343503353793395e+00,1.296339729912587835e+01
3.930000000000000426e+01,7.272117344506648351e+01,4.130627337318282244e+00,1.274263458743329913e+01
3.931000000000000227e+01,7.297497286750999024e+01,3.919726405548662473e+00,1.254340315012836271e+01
3.932000000000000028e+01,7.320213803180475054e+01,3.731385365345118998e+00,1.236858211480751280e+01
3.932999999999999829e+01,7.341878274651891445e+01,3.573156768113650017e+00,1.230681062189587038e+01
3.934000000000000341e+01,7.396108028912998122e+01,3.888880015752049779e+00,1.289284573156390579e+01
3.935000000000000142e+01,7.460776043941291391e+01,4.716344857981058070e+00,1.356992329040529555e+01
3.935999999999999943e+01,7.530107036636660212e+01,5.707604125346099622e+00,1.432272281206170561e+01
3.936999999999999744e+01,7.599174476494857799e+01,6.691215912916714359e+00,1.506961522028937850e+01
3.938000000000000256e+01,7.663739046464230853e+01,7.582815816295385147e+00,1.574658303293019479e+01
3.939000000000000057e+01,7.722111858727387812e+01,8.338564137347903582e+00,1.631728982479529932e+01
3.939999999999999858e+01,7.774154283882786842e+01,8.936084497985719466e+00,1.676392927106984487e+01
3.941000000000000369e+01,7.820284328296445153e+01,9.375548887532447750e+00,1.708701568000325821e+01
3.942000000000000171e+01,7.861355173003960317e+01,9.669214499598567159e+00,1.729538963288679199e+01
3.942999999999999972e+01,7.898452123916621304e+01,9.833520349382007808e+00,1.740180030901494845e+01
3.943999999999999773e+01,7.932695475691949127e+01,9.887848827732359069e+00,1.742095933668863594e+01
3.945000000000000284e+01,7.965127183459733828e+01,9.851036784047861872e+00,1.736739752597205211e+01
3.946000000000000085e+01,7.996649728207671615e+01,9.739863713153551927e+00,1.725441743168421027e+01
3.946999999999999886e+01,8.027994318432703835e+01,9.569078446551360528e+00,1.709375937695167735e+01
3.948000000000000398e+01,8.059712267293214438e+01,9.351257975864946559e+00,1.689544424350264507e+01
3.949000000000000199e+01,8.092182410795106762e+01,9.096903286563652102e+00,1.666781225942770561e+01
3.950000000000000000e+01,8.125628313083552712e+01,8.814641148733869613e+00,1.641771680324932703e+01
3.950999999999999801e+01,8.160141189376530235e+01,8.511397746241545548e+00,1.615075927468812012e+01
3.952000000000000313e+01,8.195703801072565398e+01,8.192881178105348994e+00,1.587141959017512960e+01
3.953000000000000114e+01,8.232210837906808365e+01,7.864138054376468290e+00,1.558334914922998493e+01
3.953999999999999915e+01,8.269487266417810645e+01,7.529434132650225209e+00,1.528955829505529351e+01
3.955000000000000426e+01,8.307311048166427270e+01,7.191802995944406973e+00,1.499264690259571964e+01
3.956000000000000227e+01,8.345427337985752558e+01,6.854170472022635963e+00,1.469502954732138100e+01
3.957000000000000028e+01,8.383560605848799696e+01,6.519278682762640997e+00,1.439893360736033046e+01
3.957999999999999829e+01,8.421423022719534401e+01,6.189578978837539935e+00,1.410646874656573679e+01
3.959000000000000341e+01,8.458720252881902013e+01,5.867296685348632579e+00,1.381970658011033493e+01
3.960000000000000142e+01,8.495156771980103372e+01,5.554575390716964378e+00,1.354072197954969781e+01
3.960999999999999943e+01,8.530439060726050116e+01,5.253497393627903911e+00,1.327162349825194987e+01
3.961999999999999744e+01,8.564277314380325379e+01,4.966098520707173947e+00,1.301457021881235931e+01
3.963000000000000256e+01,8.596386502177813327e+01,4.694383524511680505e+00,1.277177950525965144e+01
3.964000000000000057e+01,8.626486719929604874e+01,4.440337884606626595e+00,1.254552609981784883e+01
3.964999999999999858e+01,8.654307933884281567e+01,4.205933625171464740e+00,1.233815178166264204e+01
3.966000000000000369e+01,8.679632194894453789e+01,3.993076546806306748e+00,1.215228433399717645e+01
3.967000000000000171e+01,8.702090477150959202e+01,3.803831470776730672e+00,1.198988148704038892e+01
3.967999999999999972e+01,8.725840486877444846e+01,3.669085072245947821e+00,1.203922651692279544e+01
3.968999999999999773e+01,8.777798094809877227e+01,4.111037994081412350e+00,1.263695954867949389e+01
3.970000000000000284e+01,8.837412705696007720e+01,4.952528326163663230e+00,1.336260344811923773e+01
3.971000000000000085e+01,8.897584595252055806e+01,5.865478314216854727e+00,1.416444080968792818e+01
3.971999999999999886e+01,8.952917345659022885e+01,6.691802805076585869e+00,1.495900883188694408e+01
3.973000000000000398e+01,8.999845690062549863e+01,7.350870529237774065e+00,1.568432759368587526e+01
3.974000000000000199e+01,9.035967852348164797e+01,7.789515650646006151e+00,1.630811568600831762e+01
3.975000000000000000e+01,9.060033896177735357e+01,7.983342568936569350e+00,1.681806696730525630e+01
3.975999999999999801e+01,9.071833365082460432e+01,7.930947522803377225e+00,1.721403313506819543e+01
3.977000000000000313e+01,9.071777398249997759e+01,7.642771166675332850e+00,1.750310258097287175e+01
3.978000000000000114e+01,9.060646261535504209e+01,7.134344019038230122e+00,1.769577552715839630e+01
3.978999999999999915e+01,9.039410796716381924e+01,6.423595516612035539e+00,1.780380446284734930e+01
3.980000000000000426e+01,9.009100161653255157e+01,5.528751974943347136e+00,1.783861149388188494e+01
3.981000000000000227e+01,8.970729448465652922e+01,4.467008980062026069e+00,1.781043159610129578e+01
3.982000000000000028e+01,8.925254099802728547e+01,3.253978431268456095e+00,1.772793112536352567e+01
3.982999999999999829e+01,8.873532864115385621e+01,1.903485790179293424e+00,1.759801287331641362e+01
3.984000000000000341e+01,8.816318286628569467e+01,4.276403185071164792e-01,1.742590357880058249e+01
3.985000000000000142e+01,8.754259634521083910e+01,1.162955400928089578e+00,1.721535166383658577e+01
3.985999999999999943e+01,8.687910972691767597e+01,2.858983534883396960e+00,1.696882661605014775e+01
3.986999999999999744e+01,8.617744143240580001e+01,4.652102446315032225e+00,1.668782359893772238e+01
3.988000000000000256e+01,8.544161284631563547e+01,6.534774055288683492e+00,1.637302220413672416e+01
3.989000000000000057e+01,8.467508144035024031e+01,8.500062725410707287e+00,1.602448135797352080e+01
3.989999999999999858e+01,8.388087469196631218e+01,1.054136081662415592e+01,1.564180044950136406e+01
3.991000000000000369e+01,8.306166981108792413e+01,1.265247963685345312e+01,1.522432539014772956e+01
3.992000000000000171e+01,8.221988566486822947e+01,1.482764696762167667e+01,1.477127604032080299e+01
3.992999999999999972e+01,8.135778996113113237e+01,1.706114284091914257e+01,1.428177907815553205e+01
3.993999999999999773e+01,8.047755263813239424e+01,1.934710915226617445e+01,1.375495129520842852e+01
3.995000000000000284e+01,7.958124344857783683e+01,2.167987054250658474e+01,1.319005768273839863e+01
3.996000000000000085e+01,7.867088077687370173e+01,2.405380159944503404e+01,1.258644991467816610e+01
3.996999999999999886e+01,7.774845811921098004e+01,2.646331263033180292e+01,1.194365340962877298e+01
3.998000000000000398e+01,7.681595301728280845e+01,2.890285549075061056e+01,1.126140461148095184e+01
3.999000000000000199e+01,7.587532593700274219e+01,3.136691722616180655e+01,1.053966073369494438e+01
4.000000000000000000e+01,7.492852543942352384e+01,3.385002239787793599e+01,9.778615746972253220e+00
4.000999999999999801e+01,7.397749299726308436e+01,3.634674106823471362e+01,8.978712349628658274e+00
