time,actual_j1,actual_j2,actual_j3,actual_j4,actual_j5,actual_j6,target_j1,target_j2,target_j3,target_j4,target_j5,target_j6
2.896999999999999886e+01,4.358031913777283273e-01,7.985330325723792588e-02,6.034574727831228946e-01,-7.794298428538135592e-01,2.016857238376690287e+00,-1.499031673346278071e+00,4.556535727217375653e-01,9.454120379961086784e-02,5.995166012360966246e-01,-7.748875638804066934e-01,2.016402403242793628e+00,-1.499594265341360089e+00
2.898000000000000043e+01,4.365085353422475944e-01,8.143963667869986989e-02,6.015574220121008286e-01,-7.786510457071322833e-01,2.016778622212208383e+00,-1.499148518048741607e+00,4.567944425225846650e-01,9.662393673047528497e-02,5.972827456386775591e-01,-7.739221578973607407e-01,2.016308543533618991e+00,-1.499736963368432985e+00
2.899000000000000199e+01,4.373444017492129077e-01,8.315287760825929020e-02,5.996279378154083517e-01,-7.778371746224675976e-01,2.016694890259187467e+00,-1.499269630588164093e+00,4.578968560380098918e-01,9.863646518052404666e-02,5.951241885445421875e-01,-7.729892936890242483e-01,2.016217847634865556e+00,-1.499874851349649596e+00
2.900000000000000000e+01,4.382730415561943427e-01,8.495292705539232714e-02,5.976907618234991171e-01,-7.770024525019099126e-01,2.016608007839272076e+00,-1.499393108421836818e+00,4.589415851253024203e-01,1.005436869093493391e-01,5.930785792053325789e-01,-7.721052421427517798e-01,2.016131897451745036e+00,-1.500005524262081558e+00
2.901000000000000156e+01,4.392602963998712973e-01,8.679975552947756523e-02,5.957700928590020650e-01,-7.761615485171617923e-01,2.016519841684532022e+00,-1.499516955063255219e+00,4.599094016417513142e-01,1.023104996765433067e-01,5.911835668726904691e-01,-7.712862741458981208e-01,2.016052274889467810e+00,-1.500126577082800505e+00
2.901999999999999957e+01,4.402752905792683968e-01,8.865385291405659951e-02,5.938923754501328478e-01,-7.753294491764379792e-01,2.016432173811095740e+00,-1.499639098187854014e+00,4.607810774446456925e-01,1.039018012416981496e-01,5.894768007982578162e-01,-7.705486605858182791e-01,2.015980561853244257e+00,-1.500235604788878740e+00
2.903000000000000114e+01,4.412899648654880491e-01,9.047648504426036853e-02,5.920860532542332466e-01,-7.745213745915884296e-01,2.016346698936213766e+00,-1.499757402354493285e+00,4.615373843912746743e-01,1.052824893644060261e-01,5.879959302336765781e-01,-7.699086723498664853e-01,2.015918340248286089e+00,-1.500330202357387677e+00
2.903999999999999915e+01,4.422786141673616389e-01,9.222978339956418303e-02,5.903813048132074970e-01,-7.737527138707869234e-01,2.016265053417504838e+00,-1.499869682461251852e+00,4.621590943389272677e-01,1.064174618042591086e-01,5.867786044305887128e-01,-7.693825803253975248e-01,2.015867191979803241e+00,-1.500407964765399615e+00
2.905000000000000071e+01,4.432174240175523194e-01,9.387671583754490789e-02,5.888097931194390400e-01,-7.730389830006928475e-01,2.016188826646597931e+00,-1.499973713407740661e+00,4.626269791448926472e-01,1.072716163208495693e-01,5.858624726406359562e-01,-7.689866553997662946e-01,2.015828698953006537e+00,-1.500466486989985526e+00
2.906000000000000227e+01,4.440840451304853831e-01,9.538099400542153494e-02,5.874044245026511790e-01,-7.723957966661175734e-01,2.016119574747356591e+00,-1.500067237346319304e+00,4.629218106664598764e-01,1.078098506737695805e-01,5.852851841154601553e-01,-7.687371684603274691e-01,2.015804443073107244e+00,-1.500503364008217932e+00
2.907000000000000028e+01,4.448572316700825646e-01,9.670689874203623748e-02,5.861990434219223056e-01,-7.718379353831730239e-01,2.016058825029441781e+00,-1.500148154565938530e+00,4.630243607609180190e-01,1.079970626226113284e-01,5.850843881067033792e-01,-7.686503903944357230e-01,2.015796006245316629e+00,-1.500516190797168248e+00
2.908000000000000185e+01,4.455186033146206204e-01,9.782786647529445601e-02,5.852119180654300479e-01,-7.713740086104304838e-01,2.016007969889362261e+00,-1.500216383568784950e+00,4.630243607609180190e-01,1.079970626226113284e-01,5.850843881067033792e-01,-7.686503903944357230e-01,2.015796006245316629e+00,-1.500516190797168248e+00
2.908999999999999986e+01,4.460623875854836662e-01,9.875151699816331341e-02,5.844066714800997264e-01,-7.709931842894484078e-01,2.015966810658101682e+00,-1.500272690870756875e+00,4.630243607609180190e-01,1.079970626226113284e-01,5.850843881067033792e-01,-7.686503903944357230e-01,2.015796006245316629e+00,-1.500516190797168248e+00
2.910000000000000142e+01,4.464949675139515683e-01,9.949862081247166923e-02,5.837429373804373656e-01,-7.706819169121158497e-01,2.015934103942745192e+00,-1.500318767652547125e+00,4.630243607609180190e-01,1.079970626226113284e-01,5.850843881067033792e-01,-7.686503903944357230e-01,2.015796006245316629e+00,-1.500516190797168248e+00
2.910999999999999943e+01,4.468290722374542723e-01,1.000924171561691223e-01,5.831906145350852499e-01,-7.704285750607910987e-01,2.015908514169727717e+00,-1.500356449235284995e+00,4.630243607609180190e-01,1.079970626226113284e-01,5.850843881067033792e-01,-7.686503903944357230e-01,2.015796006245316629e+00,-1.500516190797168248e+00
2.912000000000000099e+01,4.470799818506024370e-01,1.005564261207420457e-01,5.827273485361752492e-01,-7.702231528643000980e-01,2.015888753833877001e+00,-1.500387250666781025e+00,4.630243607609180190e-01,1.079970626226113284e-01,5.850843881067033792e-01,-7.686503903944357230e-01,2.015796006245316629e+00,-1.500516190797168248e+00
2.912999999999999901e+01,4.463959754843196404e-01,1.005323261119147604e-01,5.823926994695134418e-01,-7.702413419424546381e-01,2.015798180711707133e+00,-1.500387888458082797e+00,4.471494429192806042e-01,1.006578335037089933e-01,5.827009493129344797e-01,-7.702407991162841805e-01,2.015883015706106729e+00,-1.500367884482150638e+00
2.914000000000000057e+01,4.447954802411104303e-01,1.001057506058996571e-01,5.818933749455023063e-01,-7.703127029010579108e-01,2.015768911220439552e+00,-1.500380679853430710e+00,4.473491434917304388e-01,1.009493797297390111e-01,5.826250515461174340e-01,-7.702915320907384178e-01,2.015866518588768752e+00,-1.500312206701339246e+00
2.915000000000000213e+01,4.428378758989010566e-01,9.948644507679538229e-02,5.812859087952866322e-01,-7.704187801533003421e-01,2.015774583624625471e+00,-1.500361257814142313e+00,4.476660596175747187e-01,1.014120509145257643e-01,5.825046050900818395e-01,-7.703720431154160719e-01,2.015840338380818775e+00,-1.500223848483964506e+00
2.916000000000000014e+01,4.408748637467310161e-01,9.882581288214871418e-02,5.806310300493443544e-01,-7.705489907038466368e-01,2.015793315025212529e+00,-1.500326110887345576e+00,4.480871673464362215e-01,1.020268331737629458e-01,5.823445597991850908e-01,-7.704790235180695168e-01,2.015805550981213834e+00,-1.500106440989644074e+00
2.917000000000000171e+01,4.391111849716709536e-01,9.823346594446213942e-02,5.799723240406750024e-01,-7.706951582277883350e-01,2.015812028404687872e+00,-1.500273133237244982e+00,4.485994427279379471e-01,1.027747126231442626e-01,5.821498655277849155e-01,-7.706091646264523476e-01,2.015763232288911411e+00,-1.499963615377997161e+00
2.917999999999999972e+01,4.376515085495746304e-01,9.778276113597021701e-02,5.793385200816281166e-01,-7.708515355276764902e-01,2.015823447110524747e+00,-1.500201310641152030e+00,4.491898618117026176e-01,1.036366753783634076e-01,5.819254721302389299e-01,-7.707591577683171602e-01,2.015714458202867654e+00,-1.499799002808641202e+00
2.919000000000000128e+01,4.365349995468295052e-01,9.751706273306923189e-02,5.787465610128230686e-01,-7.710143273026429656e-01,2.015824079453752748e+00,-1.500110502133558343e+00,4.498454006473530664e-01,1.045937075551140738e-01,5.816763294609048618e-01,-7.709256942714171057e-01,2.015660304622039600e+00,-1.499616234441194296e+00
2.919999999999999929e+01,4.357600056766899876e-01,9.745555138401808259e-02,5.782046908600181334e-01,-7.711811075235812662e-01,2.015813066057597691e+00,-1.500001270578916079e+00,4.505530352845121822e-01,1.056267952690899681e-01,5.814073873741402165e-01,-7.711054654635051131e-01,2.015601847445384287e+00,-1.499418941435274988e+00
2.921000000000000085e+01,4.353011300773569903e-01,9.760087338661359302e-02,5.777139543750569040e-01,-7.713506205183070508e-01,2.015791969884701995e+00,-1.499874732548107659e+00,4.512997417728027427e-01,1.067169246359847834e-01,5.811235957243027217e-01,-7.712951626723343335e-01,2.015540162571857863e+00,-1.499210754950501379e+00
2.921999999999999886e+01,4.351201596668448079e-01,9.794283999036454413e-02,5.772722016896445485e-01,-7.715220157586605287e-01,2.015760486438059829e+00,-1.499732470174960142e+00,4.520724961618476923e-01,1.078450817714921711e-01,5.808299043657498828e-01,-7.714914772256573627e-01,2.015476325900418253e+00,-1.498995306146491124e+00
2.923000000000000043e+01,4.351743250474264801e-01,9.846269888527846292e-02,5.768749407351637659e-01,-7.716947137406303669e-01,2.015719934813724912e+00,-1.499576430184915488e+00,4.528582745012697530e-01,1.089922527913058936e-01,5.805312631528394274e-01,-7.716911004512274630e-01,2.015411413330022050e+00,-1.498776226182862992e+00
2.924000000000000199e+01,4.354213101089454696e-01,9.913636923742646934e-02,5.765167533755741758e-01,-7.718681614286886372e-01,2.015672088924551186e+00,-1.499408861265073112e+00,4.536440528406918138e-01,1.101394238111196022e-01,5.802326219399290830e-01,-7.718907236767976743e-01,2.015346500759625403e+00,-1.498557146219234859e+00
2.925000000000000000e+01,4.358209513278783476e-01,9.993692100914663978e-02,5.761922287296837863e-01,-7.720416722345730953e-01,2.015618678844653733e+00,-1.499232259055976790e+00,4.544168072297367633e-01,1.112675809466270316e-01,5.799389305813762441e-01,-7.720870382301208146e-01,2.015282664088185349e+00,-1.498341697415224605e+00
2.926000000000000156e+01,4.363365589408316203e-01,1.008362986073104289e-01,5.758965636586829140e-01,-7.722143311898779228e-01,2.015561354473644151e+00,-1.499049320792713580e+00,4.551635137180273238e-01,1.123577103135218191e-01,5.796551389315387492e-01,-7.722767354389499239e-01,2.015220979214659813e+00,-1.498133510930450996e+00
2.926999999999999957e+01,4.369353745075238438e-01,1.018064867016526820e-01,5.756259332173064847e-01,-7.723849411360744766e-01,2.015501651201752509e+00,-1.498862910036611318e+00,4.558711483551864396e-01,1.133907980274977134e-01,5.793861968447741040e-01,-7.724565066310379313e-01,2.015162522038004056e+00,-1.497936217924531688e+00
2.928000000000000114e+01,4.375884931992305438e-01,1.028202234955016142e-01,5.753776810923980634e-01,-7.725519992874551045e-01,2.015440993938482084e+00,-1.498676028157448270e+00,4.565266871908368884e-01,1.143478302042483796e-01,5.791370541754399248e-01,-7.726230431341378768e-01,2.015108368457176446e+00,-1.497753449557084782e+00
2.928999999999999915e+01,4.382705183258567283e-01,1.038513833251738377e-01,5.751503543557890952e-01,-7.727137058016995130e-01,2.015380693317154304e+00,-1.498491789201043423e+00,4.571171062746015590e-01,1.152097929594675246e-01,5.789126607778940503e-01,-7.727730362760026894e-01,2.015059594371132246e+00,-1.497588836987728822e+00
2.930000000000000071e+01,4.389590623832965166e-01,1.048750814769536521e-01,5.749436647221448649e-01,-7.728679811039358416e-01,2.015321969116888656e+00,-1.498313398783306827e+00,4.576293816561032290e-01,1.159576724088488414e-01,5.787179665064938749e-01,-7.729031773843854092e-01,2.015017275678829822e+00,-1.497446011376081687e+00
2.931000000000000227e+01,4.396342061650729827e-01,1.058677073460512486e-01,5.747583649438871012e-01,-7.730124998139205061e-01,2.015265974225444179e+00,-1.498144140399289892e+00,4.580504893849648429e-01,1.165724546680860368e-01,5.785579212155971263e-01,-7.730101577870391871e-01,2.014982488279224881e+00,-1.497328603881761699e+00
2.932000000000000028e+01,4.402780257955140053e-01,1.068068443440350623e-01,5.745961367116837470e-01,-7.731447224519335526e-01,2.015213808614411128e+00,-1.497987360543705293e+00,4.583674055108090672e-01,1.170351258528727761e-01,5.784374747595614208e-01,-7.730906688117165082e-01,2.014956308071274904e+00,-1.497240245664386515e+00
2.933000000000000185e+01,4.408741454441643670e-01,1.076710992946783435e-01,5.744594495647474819e-01,-7.732619280555875774e-01,2.015166534939076826e+00,-1.497846457639908868e+00,4.585671060832588464e-01,1.173266720789027800e-01,5.783615769927443750e-01,-7.731414017861708565e-01,2.014939810953936483e+00,-1.497184567883575124e+00
2.933999999999999986e+01,4.414073827703810515e-01,1.084403505202180540e-01,5.743501504583022887e-01,-7.733611575400217708e-01,2.015125208941298318e+00,-1.497724700266043651e+00,4.586365671519370690e-01,1.174280794618697416e-01,5.783351777695037166e-01,-7.731590480381549391e-01,2.014934072826166656e+00,-1.497165201698944959e+00
2.935000000000000142e+01,4.418645889793847426e-01,1.090973389344733480e-01,5.742691199201861441e-01,-7.734410701724941939e-01,2.015090620170365110e+00,-1.497622628150468982e+00,4.586365671519370690e-01,1.174280794618697416e-01,5.783351777695037166e-01,-7.731590480381549391e-01,2.014934072826166656e+00,-1.497165201698944959e+00
2.935999999999999943e+01,4.422410124734969528e-01,1.096400632792892821e-01,5.742055495026227030e-01,-7.735054715083679033e-01,2.015062527378765456e+00,-1.497538930665705648e+00,4.586365671519370690e-01,1.174280794618697416e-01,5.783351777695037166e-01,-7.731590480381549391e-01,2.014934072826166656e+00,-1.497165201698944959e+00
2.937000000000000099e+01,4.425405233136162075e-01,1.100760871535614999e-01,5.741496872442842792e-01,-7.735585937077118501e-01,2.015040095987891355e+00,-1.497470495619217301e+00,4.586365671519370690e-01,1.174280794618697416e-01,5.783351777695037166e-01,-7.731590480381549391e-01,2.014934072826166656e+00,-1.497165201698944959e+00
2.937999999999999901e+01,4.427716303812193610e-01,1.104170779976056810e-01,5.740962517608574345e-01,-7.736033369445833863e-01,2.015022434418605179e+00,-1.497414525372632976e+00,4.586365671519370690e-01,1.174280794618697416e-01,5.783351777695037166e-01,-7.731590480381549391e-01,2.014934072826166656e+00,-1.497165201698944959e+00
2.939000000000000057e+01,4.429447634498236419e-01,1.106762900029419489e-01,5.740437624087001423e-01,-7.736417186546954428e-01,2.015008669512740713e+00,-1.497368736456802463e+00,4.586365671519370690e-01,1.174280794618697416e-01,5.783351777695037166e-01,-7.731590480381549391e-01,2.014934072826166656e+00,-1.497165201698944959e+00
2.940000000000000213e+01,4.422227378089384486e-01,1.106160213927722125e-01,5.737281482384004594e-01,-7.736594421878063566e-01,2.014923624596379526e+00,-1.497368342869835001e+00,4.430570116663914426e-01,1.108257590607946708e-01,5.739236366665894096e-01,-7.736016684405930821e-01,2.015013683315899140e+00,-1.497387856396403372e+00
2.941000000000000014e+01,4.406173606727849523e-01,1.101871023122652088e-01,5.731795186266084308e-01,-7.737053070460935267e-01,2.014900415929435251e+00,-1.497376886108875427e+00,4.433797252890239182e-01,1.112554826021212445e-01,5.735782751580210670e-01,-7.734865240750486981e-01,2.015028097999981060e+00,-1.497442826222756374e+00
2.942000000000000171e+01,4.386859540848333516e-01,1.095931794872483933e-01,5.724656781747416989e-01,-7.737515434331111441e-01,2.014918598392608562e+00,-1.497397464835499958e+00,4.438918577771145402e-01,1.119374351785742960e-01,5.730302014596411198e-01,-7.733037949732067817e-01,2.015050973476892882e+00,-1.497530060947186437e+00
2.942999999999999972e+01,4.367825019080708859e-01,1.089947168031226987e-01,5.716310813540057545e-01,-7.737757593252954091e-01,2.014958355819087998e+00,-1.497433270379303627e+00,4.445723625900568354e-01,1.128435913418064374e-01,5.723019391480950180e-01,-7.730609905502110468e-01,2.015081369658543231e+00,-1.497645975581017641e+00
2.944000000000000128e+01,4.351150479627125534e-01,1.085078260140071027e-01,5.707091752697608378e-01,-7.737635803936405710e-01,2.015007879749878050e+00,-1.497486267224162670e+00,4.454001931872444975e-01,1.139459256434702666e-01,5.714160118000285449e-01,-7.727656202212060954e-01,2.015118346456839404e+00,-1.497786985135575399e+00
2.944999999999999929e+01,4.337913459240781422e-01,1.082093117832593071e-01,5.697239968168811286e-01,-7.737060941808350245e-01,2.015060450305134143e+00,-1.497557484676000916e+00,4.463543030280708868e-01,1.152164126352184098e-01,5.703949429920875946e-01,-7.724251934013357523e-01,2.015160963783689141e+00,-1.497949504622184236e+00
2.946000000000000085e+01,4.328526626600430194e-01,1.081438004053036084e-01,5.686912661318821449e-01,-7.735989076245520790e-01,2.015112610230987311e+00,-1.497647156358675291e+00,4.474136455719296412e-01,1.166270268687034928e-01,5.692612563009178395e-01,-7.720472195057447307e-01,2.015208281551000180e+00,-1.498129949052169119e+00
2.946999999999999886e+01,4.322980291539543773e-01,1.083311800423865101e-01,5.676210989895427161e-01,-7.734411982106041972e-01,2.015162884171616486e+00,-1.497754831395655684e+00,4.485571742782141769e-01,1.181497428955781137e-01,5.680374753031650625e-01,-7.716392079495767442e-01,2.015259359670680261e+00,-1.498324733436854794e+00
2.948000000000000043e+01,4.321008263192420706e-01,1.087716973967197687e-01,5.665205131702063523e-01,-7.732346947745808441e-01,2.015210902174734642e+00,-1.497879493581191657e+00,4.497638426063181871e-01,1.197565352674948846e-01,5.667461235754749360e-01,-7.712086681479762840e-01,2.015313258054637569e+00,-1.498530272787566009e+00
2.949000000000000199e+01,4.322209173698848828e-01,1.094515301009962027e-01,5.653946048351535802e-01,-7.729831072774840939e-01,2.015257019096662994e+00,-1.498019660743684422e+00,4.510126040156350324e-01,1.214193785361064315e-01,5.654097246944934652e-01,-7.707631095160873969e-01,2.015369036614778953e+00,-1.498742982115627509e+00
2.950000000000000000e+01,4.326127996673772014e-01,1.103471663361582644e-01,5.642479874688597352e-01,-7.726915594631250661e-01,2.015301707735802861e+00,-1.498173460605638274e+00,4.522824119655584063e-01,1.231102472530653524e-01,5.640508022368661001e-01,-7.703100414690542408e-01,2.015425755263012597e+00,-1.498959276432364485e+00
2.951000000000000156e+01,4.332294917644181065e-01,1.114289135313994150e-01,5.630857996658819031e-01,-7.723661437749196335e-01,2.015345404590280332e+00,-1.498338702598252858e+00,4.535522199154817802e-01,1.248011159700242734e-01,5.626918797792387350e-01,-7.698569734220210847e-01,2.015482473911246686e+00,-1.499175570749101238e+00
2.951999999999999957e+01,4.340253257586807467e-01,1.126635153047180066e-01,5.619143833547813882e-01,-7.720135908605422204e-01,2.015388427406676453e+00,-1.498512937015648472e+00,4.548009813247986255e-01,1.264639592386358480e-01,5.613554808982572641e-01,-7.694114147901323086e-01,2.015538252471388070e+00,-1.499388280077162960e+00
2.953000000000000114e+01,4.349574405458295767e-01,1.140160196550705635e-01,5.607416839698351474e-01,-7.716410300362739338e-01,2.015430913663975865e+00,-1.498693502717587167e+00,4.560076496529026358e-01,1.280707516105525912e-01,5.600641291705672487e-01,-7.689808749885317374e-01,2.015592150855345377e+00,-1.499593819427874175e+00
2.953999999999999915e+01,4.359863888440360657e-01,1.154510684421715255e-01,5.595774505343606986e-01,-7.712558198015927458e-01,2.015472805772262621e+00,-1.498877566585332888e+00,4.571511783591871714e-01,1.295934676374272398e-01,5.588403481728143607e-01,-7.685728634323637509e-01,2.015643228975025458e+00,-1.499788603812559851e+00
2.955000000000000071e+01,4.370761941464879063e-01,1.169337087314940571e-01,5.584332810233805233e-01,-7.708654317830895275e-01,2.015513860134320545e+00,-1.499062155651153638e+00,4.582105209030458703e-01,1.310040818709123089e-01,5.577066614816446055e-01,-7.681948895367726182e-01,2.015690546742336497e+00,-1.499969048242544734e+00
2.956000000000000227e+01,4.381940967736790982e-01,1.184298213804837463e-01,5.573225448092407053e-01,-7.704773772923124708e-01,2.015553669373843171e+00,-1.499244183577960188e+00,4.591646307438722596e-01,1.322745688626604521e-01,5.566855926737036553e-01,-7.678544627169023862e-01,2.015733164069186234e+00,-1.500131567729153570e+00
2.957000000000000028e+01,4.393101361012971551e-01,1.199063353670728332e-01,5.562602345438655282e-01,-7.700991673297624684e-01,2.015591687639470386e+00,-1.499420472221194123e+00,4.599924613410598662e-01,1.333769031643242675e-01,5.557996653256372932e-01,-7.675590923878974348e-01,2.015770140867482407e+00,-1.500272577283711328e+00
2.958000000000000185e+01,4.403966815770259946e-01,1.213312958529800673e-01,5.552627825701129671e-01,-7.697382918243086403e-01,2.015627278894412289e+00,-1.499587768906536889e+00,4.606729661540022169e-01,1.342830593275564088e-01,5.550714030140910804e-01,-7.673162879649018109e-01,2.015800537049132757e+00,-1.500388491917542533e+00
2.958999999999999986e+01,4.414280521052527106e-01,1.226737937054763888e-01,5.543478532569341422e-01,-7.694022176010655301e-01,2.015660730603428430e+00,-1.499742759274874881e+00,4.611850986420928389e-01,1.349650119040094465e-01,5.545233293157110221e-01,-7.671335588630596725e-01,2.015823412526044578e+00,-1.500475726641972374e+00
2.960000000000000142e+01,4.423799396280107543e-01,1.239038617475664850e-01,5.535342080925610420e-01,-7.690983587510090702e-01,2.015690927387526976e+00,-1.499882080120264805e+00,4.615078122647253145e-01,1.353947354453360341e-01,5.541779678071426796e-01,-7.670184144975153995e-01,2.015837827210126054e+00,-1.500530696468325598e+00
2.960999999999999943e+01,4.432292123848025622e-01,1.249922562139433313e-01,5.528413448424842613e-01,-7.688328441296291560e-01,2.015715904406126135e+00,-1.500002692398196835e+00,4.616200604812931152e-01,1.355442045031887699e-01,5.540578420650320579e-01,-7.669783642834130388e-01,2.015842841013284925e+00,-1.500549816407926507e+00
2.962000000000000099e+01,4.439557489136495838e-01,1.259165817379815366e-01,5.522789420053880738e-01,-7.686105884576729386e-01,2.015735690100212363e+00,-1.500103884461105652e+00,4.616200604812931152e-01,1.355442045031887699e-01,5.540578420650320579e-01,-7.669783642834130388e-01,2.015842841013284925e+00,-1.500549816407926507e+00
2.962999999999999901e+01,4.445529106697132526e-01,1.266797206623477556e-01,5.518217191121209675e-01,-7.684275716965867087e-01,2.015752169468000954e+00,-1.500186756939475119e+00,4.616200604812931152e-01,1.355442045031887699e-01,5.540578420650320579e-01,-7.669783642834130388e-01,2.015842841013284925e+00,-1.500549816407926507e+00
2.964000000000000057e+01,4.450275606325129196e-01,1.272960303558375306e-01,5.514432142902351286e-01,-7.682782158374121817e-01,2.015766574949970025e+00,-1.500254559722012937e+00,4.616200604812931152e-01,1.355442045031887699e-01,5.540578420650320579e-01,-7.669783642834130388e-01,2.015842841013284925e+00,-1.500549816407926507e+00
2.965000000000000213e+01,4.453937074514122130e-01,1.277833006068841981e-01,5.511246948819308322e-01,-7.681573880179366487e-01,2.015779544837603687e+00,-1.500310017697933151e+00,4.616200604812931152e-01,1.355442045031887699e-01,5.540578420650320579e-01,-7.669783642834130388e-01,2.015842841013284925e+00,-1.500549816407926507e+00
2.966000000000000014e+01,4.456682271508479731e-01,1.281605251927775135e-01,5.508530776818486574e-01,-7.680604133432538116e-01,2.015791377246536342e+00,-1.500355366400801582e+00,4.616200604812931152e-01,1.355442045031887699e-01,5.540578420650320579e-01,-7.669783642834130388e-01,2.015842841013284925e+00,-1.500549816407926507e+00
2.967000000000000171e+01,4.450034393312772285e-01,1.281091209085830074e-01,5.505486169242027605e-01,-7.680758054848733085e-01,2.015702456206045934e+00,-1.500355838528570240e+00,4.457536251603608779e-01,1.282556132075416688e-01,5.508446616468218870e-01,-7.680532158266123455e-01,2.015780220853231164e+00,-1.500327294480049201e+00
2.967999999999999972e+01,4.434183308626893361e-01,1.276503425920528512e-01,5.500646616492821384e-01,-7.681345874290783637e-01,2.015670395468042386e+00,-1.500344561428195611e+00,4.459991444377104375e-01,1.285289912499886500e-01,5.508204655461198529e-01,-7.680325229662683384e-01,2.015748146222479775e+00,-1.500246587707885659e+00
2.969000000000000128e+01,4.414760122929453634e-01,1.269874210991798480e-01,5.494774528119756862e-01,-7.682141594445387467e-01,2.015670164289536714e+00,-1.500315724098331804e+00,4.463887728561130031e-01,1.289628303173501744e-01,5.507820673863100813e-01,-7.679996842965917114e-01,2.015697245178026176e+00,-1.500118509569452696e+00
2.969999999999999929e+01,4.395329134869626619e-01,1.262737629388966110e-01,5.488522826806926380e-01,-7.682990169708422412e-01,2.015678889865393675e+00,-1.500264258889544289e+00,4.469064982887848703e-01,1.295393014068579041e-01,5.507310451739600987e-01,-7.679560493519531628e-01,2.015629609543615253e+00,-1.499948323549890494e+00
2.971000000000000085e+01,4.377980380159154361e-01,1.256214305233600281e-01,5.482361881521414793e-01,-7.683779472404036470e-01,2.015682874239751232e+00,-1.500187087827477006e+00,4.475363086089424458e-01,1.302405755157436396e-01,5.506689769156375425e-01,-7.679029676667226134e-01,2.015547331142991894e+00,-1.499741293134341014e+00
2.971999999999999886e+01,4.363795630615873722e-01,1.251060788377217070e-01,5.476603204307566308e-01,-7.684435547427047597e-01,2.015675591068651240e+00,-1.500082717259418219e+00,4.482621916898019698e-01,1.310488236412390151e-01,5.505974406179098279e-01,-7.678417887752704285e-01,2.015452501799900098e+00,-1.499502681807944882e+00
2.973000000000000043e+01,4.353190496290498257e-01,1.247731259741525489e-01,5.471430555853711297e-01,-7.684920034560228652e-01,2.015653037879817422e+00,-1.499950922646132057e+00,4.490681354045799045e-01,1.319462167805758313e-01,5.505180142873443705e-01,-7.677738622119670842e-01,2.015347213338085197e+00,-1.499237753055843392e+00
2.974000000000000199e+01,4.346162629828781987e-01,1.246434909073537295e-01,5.466932452987669500e-01,-7.685222365290809154e-01,2.015613143537479335e+00,-1.499792488297287951e+00,4.499381276264924345e-01,1.329149259309857500e-01,5.504322759305089185e-01,-7.677005375111825014e-01,2.015233557581291635e+00,-1.498951770363177616e+00
2.975000000000000000e+01,4.342462176773910776e-01,1.247203237614134264e-01,5.463117367002130464e-01,-7.685324669447567425e-01,2.015556560229247118e+00,-1.499609018131150773e+00,4.508561562287560776e-01,1.339371220897005443e-01,5.503418035539708875e-01,-7.676231642072872674e-01,2.015113626353263854e+00,-1.498649997215088403e+00
2.976000000000000156e+01,4.341701522222938259e-01,1.249943501823686243e-01,5.459951977947695712e-01,-7.685238005611548795e-01,2.015484860266428147e+00,-1.499402779349438219e+00,4.518062090845869072e-01,1.349949762539518761e-01,5.502481751642978036e-01,-7.675430918346515252e-01,2.014989511477746742e+00,-1.498337697096717047e+00
2.976999999999999957e+01,4.343446650906133688e-01,1.254473264561281609e-01,5.457376101822996040e-01,-7.684981292338768366e-01,2.015400268842009623e+00,-1.499176584927075284e+00,4.527722740672015522e-01,1.360706594209714904e-01,5.501529687680571934e-01,-7.674616699276453069e-01,2.014863304778485187e+00,-1.498020133493204620e+00
2.978000000000000114e+01,4.347256784344354363e-01,1.260555194691993230e-01,5.455315788966892399e-01,-7.684577950449038575e-01,2.015305116402357211e+00,-1.498933685822997797e+00,4.537383390498160862e-01,1.371463425879911047e-01,5.500577623718165832e-01,-7.673802480206391996e-01,2.014737098079223188e+00,-1.497702569889692192e+00
2.978999999999999915e+01,4.352708401680908112e-01,1.267922559846701991e-01,5.453693430615971227e-01,-7.684053547924031280e-01,2.015201816260346224e+00,-1.498677693193530835e+00,4.546883919056470269e-01,1.382041967522424364e-01,5.499641339821434993e-01,-7.673001756480033464e-01,2.014612983203706520e+00,-1.497390269771320837e+00
2.980000000000000071e+01,4.359409624552200158e-01,1.276297096150939836e-01,5.452434742050930039e-01,-7.683434150871417678e-01,2.015092763344992655e+00,-1.498412513747387820e+00,4.556064205079105589e-01,1.392263929109572307e-01,5.498736616056054682e-01,-7.672228023441081124e-01,2.014493051975678739e+00,-1.497088496623231624e+00
2.981000000000000227e+01,4.367005607859058003e-01,1.285401218885135477e-01,5.451473218408500188e-01,-7.682745201336598218e-01,2.014980300629371168e+00,-1.498142298484251622e+00,4.564764127298231444e-01,1.401951020613671495e-01,5.497879232487699053e-01,-7.671494776433235296e-01,2.014379396218885176e+00,-1.496802513930565848e+00
2.982000000000000028e+01,4.375178547767110682e-01,1.294965591095616209e-01,5.450752528605998792e-01,-7.682010894855018091e-01,2.014866691206723903e+00,-1.497871398370848706e+00,4.572823564446010236e-01,1.410924952007039657e-01,5.497084969182045588e-01,-7.670815510800199633e-01,2.014274107757070276e+00,-1.496537585178464358e+00
2.983000000000000185e+01,4.383644816259729682e-01,1.304733053460079562e-01,5.450227343631063315e-01,-7.681253874502312895e-01,2.014754120132710824e+00,-1.497604326567739896e+00,4.580082395254606031e-01,1.419007433261993412e-01,5.496369606204768443e-01,-7.670203721885678894e-01,2.014179278413978924e+00,-1.496298973852068226e+00
