time,left_tcp_x,left_tcp_y,left_tcp_z,right_tcp_x,right_tcp_y,right_tcp_z
1.735999999999999943e+01,2.648880136433981458e-01,5.045269515004076055e-01,9.433810286226179675e-01,-1.042172315570964597e-01,3.711127816244148003e-01,9.385292353674208332e-01
1.737000000000000099e+01,2.649217195220041066e-01,5.044202319634476517e-01,9.434537955623018002e-01,-1.042219003660507376e-01,3.711124506890920438e-01,9.385271659433860325e-01
1.737999999999999901e+01,2.649376382849846778e-01,5.042579430861704459e-01,9.434766792331117369e-01,-1.042264852763194194e-01,3.711124462034682270e-01,9.385250991663350861e-01
1.739000000000000057e+01,2.649385294492952458e-01,5.040293232668946466e-01,9.434512136306192343e-01,-1.042310968848921549e-01,3.711128498191321734e-01,9.385230688988626113e-01
1.740000000000000213e+01,2.649305854799291482e-01,5.037349252758867024e-01,9.433855946644782442e-01,-1.042358163959024170e-01,3.711136560904884640e-01,9.385210820327776204e-01
1.741000000000000014e+01,2.649212370437754593e-01,5.033807417817042218e-01,9.432905056116630549e-01,-1.042406687880331473e-01,3.711148070105267371e-01,9.385191491917658224e-01
1.742000000000000171e+01,2.649177029088486957e-01,5.029746655327317351e-01,9.431767732216524980e-01,-1.042456190775731262e-01,3.711161554202954127e-01,9.385172616249934929e-01
1.742999999999999972e+01,2.649261546814866697e-01,5.025245560809813439e-01,9.430541769268567798e-01,-1.042506180931189602e-01,3.711175247204839822e-01,9.385153869916382785e-01
1.744000000000000128e+01,2.649513207448397356e-01,5.020373403985328720e-01,9.429309643625595205e-01,-1.042556245598245251e-01,3.711187753578700788e-01,9.385134955691538661e-01
1.744999999999999929e+01,2.649963908280107416e-01,5.015187515310159938e-01,9.428137647630948637e-01,-1.042606077312282775e-01,3.711198166579148805e-01,9.385115687820320129e-01
1.746000000000000085e+01,2.650630980897277778e-01,5.009734254885753746e-01,9.427077073963248122e-01,-1.042655514945697026e-01,3.711206166650823923e-01,9.385096056112673946e-01
1.746999999999999886e+01,2.651518871070472350e-01,5.004051792981392133e-01,9.426166214697104806e-01,-1.042704478454363759e-01,3.711211734588734656e-01,9.385076130822115337e-01
1.748000000000000043e+01,2.652621355120555746e-01,4.998173617530028423e-01,9.425432491232780263e-01,-1.042752937565833982e-01,3.711214939076127872e-01,9.385056009729408899e-01
1.749000000000000199e+01,2.653923898156301253e-01,4.992131973855804539e-01,9.424894288736249681e-01,-1.042800997946844582e-01,3.711216044235900458e-01,9.385035782718768038e-01
1.750000000000000000e+01,2.655405725137590101e-01,4.985960932245168120e-01,9.424562445138714439e-01,-1.042848844975519107e-01,3.711215502737227334e-01,9.385015556867885023e-01
1.751000000000000156e+01,2.657041569423357896e-01,4.979698886122979617e-01,9.424441357213162451e-01,-1.042896668272511179e-01,3.711213743664279474e-01,9.384995398679424339e-01
1.751999999999999957e+01,2.658803090784970236e-01,4.973390414432080631e-01,9.424529733377284835e-01,-1.042944635352192895e-01,3.711211131428461263e-01,9.384975348346493718e-01
1.753000000000000114e+01,2.660659949260603119e-01,4.967087526064242753e-01,9.424821080964147502e-01,-1.042992894279971827e-01,3.711207964887787147e-01,9.384955430805705934e-01
1.753999999999999915e+01,2.662580699292173003e-01,4.960850423615589810e-01,9.425304019320118742e-01,-1.043041581090678321e-01,3.711204483355334260e-01,9.384935659844743094e-01
1.755000000000000071e+01,2.664533572437372544e-01,4.954747837800284604e-01,9.425962513154650946e-01,-1.043090823647348370e-01,3.711200873128288613e-01,9.384916039862546411e-01
1.755999999999999872e+01,2.666486557801402424e-01,4.948856709503682283e-01,9.426776151710005713e-01,-1.043140745213395892e-01,3.711197276666616252e-01,9.384896566167708620e-01
1.757000000000000028e+01,2.668407694510588346e-01,4.943261769420506657e-01,9.427720438364000088e-01,-1.043191461803836539e-01,3.711193800660623765e-01,9.384877227205459249e-01
1.758000000000000185e+01,2.670265370006499328e-01,4.938054842073889006e-01,9.428767231665184934e-01,-1.043243077730215129e-01,3.711190521188292846e-01,9.384858006097095418e-01
1.758999999999999986e+01,2.672028424488574472e-01,4.933333874490264948e-01,9.429885357780207755e-01,-1.043295744273197850e-01,3.711187614319105821e-01,9.384838924893996737e-01
1.760000000000000142e+01,2.673666266536195435e-01,4.929201792020111439e-01,9.431041405270279565e-01,-1.043349624093009992e-01,3.711185213293786700e-01,9.384819961891086582e-01
1.760999999999999943e+01,2.675150977309638245e-01,4.925765887900037665e-01,9.432199605890273508e-01,-1.043404670633684972e-01,3.711183131903543764e-01,9.384801049256332739e-01
1.762000000000000099e+01,2.676440967689111550e-01,4.922951550813457477e-01,9.433260068009940991e-01,-1.043459630504198626e-01,3.711180842792089485e-01,9.384782075333468754e-01
1.762999999999999901e+01,2.677475750940690458e-01,4.920184333214271399e-01,9.434007853388944875e-01,-1.043511534275186614e-01,3.711178889841463824e-01,9.384763019421796804e-01
1.764000000000000057e+01,2.678265136519193956e-01,4.917033532852491673e-01,9.434362749229343592e-01,-1.043559498895604565e-01,3.711178854442535591e-01,9.384744124956918565e-01
1.765000000000000213e+01,2.678879524488061992e-01,4.913284431517334072e-01,9.434351554476314572e-01,-1.043603389893110744e-01,3.711181332046812886e-01,9.384725820628788684e-01
1.766000000000000014e+01,2.679417463169296854e-01,4.908852312501650883e-01,9.434050580369600647e-01,-1.043643653662842258e-01,3.711186428168504192e-01,9.384708299527522168e-01
1.767000000000000171e+01,2.679982393221846393e-01,4.903725636495754325e-01,9.433553112070518498e-01,-1.043681055058082868e-01,3.711194432893464290e-01,9.384691871694531562e-01
1.767999999999999972e+01,2.680667873355258579e-01,4.897930562151622258e-01,9.432951569678784676e-01,-1.043715862822901241e-01,3.711204419298074764e-01,9.384676615146836376e-01
1.769000000000000128e+01,2.681549744647452882e-01,4.891510369589003315e-01,9.432328646904176717e-01,-1.043748432005098120e-01,3.711214975001803640e-01,9.384662276312105700e-01
1.769999999999999929e+01,2.682683159996766542e-01,4.884514562191477616e-01,9.431753807684721824e-01,-1.043779407143457238e-01,3.711225011235068649e-01,9.384648433757848407e-01
1.771000000000000085e+01,2.684102594938921893e-01,4.876994059603529941e-01,9.431282775664577844e-01,-1.043809336874838845e-01,3.711233598634720576e-01,9.384634605220784076e-01
1.771999999999999886e+01,2.685823635306838764e-01,4.869000019341302443e-01,9.430958513281531008e-01,-1.043838617757204684e-01,3.711240173173481760e-01,9.384620550873123968e-01
1.773000000000000043e+01,2.687845371950673412e-01,4.860584458441242761e-01,9.430812756633835114e-01,-1.043867657278548799e-01,3.711244592804412989e-01,9.384606221273646964e-01
1.774000000000000199e+01,2.690153502638635286e-01,4.851801930033314836e-01,9.430867497007906497e-01,-1.043896824920350075e-01,3.711246911140216875e-01,9.384591651565173942e-01
1.775000000000000000e+01,2.692723153179685247e-01,4.842711333989085931e-01,9.431136287479212621e-01,-1.043926500066460900e-01,3.711247394552120715e-01,9.384576942762657970e-01
1.776000000000000156e+01,2.695521367424726922e-01,4.833377628044929208e-01,9.431625253860083102e-01,-1.043957223181978117e-01,3.711246449434535966e-01,9.384562061195736993e-01
1.776999999999999957e+01,2.698509261229335432e-01,4.823873188689458136e-01,9.432333785557697192e-01,-1.043989446590067038e-01,3.711244501816664543e-01,9.384547019963546122e-01
1.778000000000000114e+01,2.701643899653595748e-01,4.814278712007561967e-01,9.433254896883955798e-01,-1.044023515861351864e-01,3.711241949815597962e-01,9.384531875671771051e-01
1.778999999999999915e+01,2.704879577258999523e-01,4.804683736937497285e-01,9.434375498322659093e-01,-1.044059723101914694e-01,3.711239110236786432e-01,9.384516631991655089e-01
1.780000000000000071e+01,2.708168876716762208e-01,4.795186856309241463e-01,9.435676587129351311e-01,-1.044098292493650659e-01,3.711236220405081387e-01,9.384501268940295127e-01
1.780999999999999872e+01,2.711463599719389217e-01,4.785895648303190586e-01,9.437133423556650635e-01,-1.044139392457129473e-01,3.711233452068204985e-01,9.384485755527569584e-01
1.782000000000000028e+01,2.714714934194470963e-01,4.776926025725287683e-01,9.438715817384244477e-01,-1.044183153784528917e-01,3.711230928538635232e-01,9.384470054380334991e-01
1.783000000000000185e+01,2.717873844151927343e-01,4.768401630882204145e-01,9.440388458237046754e-01,-1.044229702512693286e-01,3.711228791669152760e-01,9.384454146178221601e-01
1.783999999999999986e+01,2.720891412764584461e-01,4.760453026557697753e-01,9.442111454645685242e-01,-1.044279264908963001e-01,3.711227329908976524e-01,9.384438035115016952e-01
1.785000000000000142e+01,2.723719047551010908e-01,4.753216677467855256e-01,9.443841055128519013e-01,-1.044331881146059043e-01,3.711226458846609844e-01,9.384421597088759004e-01
1.785999999999999943e+01,2.726308667000844621e-01,4.746833818197592203e-01,9.445530572640250533e-01,-1.044387370097234063e-01,3.711225689630665570e-01,9.384404607057601488e-01
1.787000000000000099e+01,2.728615153458519016e-01,4.741450088230586557e-01,9.447130266519608854e-01,-1.044445617298279949e-01,3.711224599005242819e-01,9.384386831813369412e-01
1.787999999999999901e+01,2.730592624689230918e-01,4.737005806187361001e-01,9.448553066711171677e-01,-1.044505309449563629e-01,3.711223778318235578e-01,9.384368695483654710e-01
1.789000000000000057e+01,2.732215904382003235e-01,4.732856960042218231e-01,9.449674137068760915e-01,-1.044561409795796703e-01,3.711223726618205765e-01,9.384350927921865093e-01
1.790000000000000213e+01,2.733531255172158003e-01,4.728486033253744836e-01,9.450488305254641785e-01,-1.044611321355826405e-01,3.711224705141147884e-01,9.384333547248273621e-01
1.791000000000000014e+01,2.734638255906423621e-01,4.723602515790885081e-01,9.451066449681427839e-01,-1.044654280526737256e-01,3.711227015003002450e-01,9.384316955735583221e-01
1.792000000000000171e+01,2.735658140028431884e-01,4.718058743680176303e-01,9.451507858217240710e-01,-1.044690610679701731e-01,3.711230752281631240e-01,9.384301340378757850e-01
1.792999999999999972e+01,2.736711071061296296e-01,4.711793369498723516e-01,9.451915015465907066e-01,-1.044721471609029451e-01,3.711236584633370028e-01,9.384286924590059531e-01
1.794000000000000128e+01,2.737902049699071916e-01,4.704795378095693037e-01,9.452380805729889701e-01,-1.044747622739867071e-01,3.711244132671750462e-01,9.384273857968326027e-01
1.794999999999999929e+01,2.739314025566735866e-01,4.697082533997320453e-01,9.452982866052174193e-01,-1.044770139158092415e-01,3.711252620592228602e-01,9.384261889990288541e-01
1.796000000000000085e+01,2.741005790665145270e-01,4.688689196550837046e-01,9.453782079551240614e-01,-1.044789993485248647e-01,3.711261012016064953e-01,9.384250620039819024e-01
1.796999999999999886e+01,2.743012714242441530e-01,4.679660034590799600e-01,9.454823233240620128e-01,-1.044807805347983259e-01,3.711268159790789833e-01,9.384239800183127311e-01
1.798000000000000043e+01,2.745349300483402311e-01,4.670047443095260986e-01,9.456136576359067680e-01,-1.044824377395078829e-01,3.711273357543535822e-01,9.384229164594184436e-01
1.799000000000000199e+01,2.748012079438926780e-01,4.659910773143551288e-01,9.457739720075355461e-01,-1.044840768768852124e-01,3.711276613767359733e-01,9.384218398807829820e-01
1.800000000000000000e+01,2.750982884670972739e-01,4.649316720560803251e-01,9.459639286463620289e-01,-1.044857777093197160e-01,3.711278172688962096e-01,9.384207368441941366e-01
1.801000000000000156e+01,2.754232047500930203e-01,4.638340009665130603e-01,9.461832245495379601e-01,-1.044875991562739248e-01,3.711278386979943167e-01,9.384196093518331061e-01
1.801999999999999957e+01,2.757721145296968546e-01,4.627064099303684341e-01,9.464306900147438917e-01,-1.044895777265758552e-01,3.711277478537073904e-01,9.384184677484601611e-01
1.803000000000000114e+01,2.761405317208230903e-01,4.615581708193630117e-01,9.467043565903614510e-01,-1.044917388105420786e-01,3.711275522655779202e-01,9.384173220781133473e-01
1.803999999999999915e+01,2.765235086304805856e-01,4.603995135333395217e-01,9.470015057547490622e-01,-1.044941425321721518e-01,3.711272799064101457e-01,9.384161603186226275e-01
1.805000000000000071e+01,2.769157932231811614e-01,4.592416189181669495e-01,9.473186942722690018e-01,-1.044968498974982868e-01,3.711269908739927015e-01,9.384149770296966730e-01
1.805999999999999872e+01,2.773119415550007738e-01,4.580965992186690205e-01,9.476517760047826755e-01,-1.044998901481061226e-01,3.711267182643152585e-01,9.384137706947810464e-01
1.807000000000000028e+01,2.777064143172872646e-01,4.569774624862157908e-01,9.479959292033990348e-01,-1.045032806013920373e-01,3.711264784860562327e-01,9.384125368528873912e-01
1.808000000000000185e+01,2.780935965895117712e-01,4.558980245298506206e-01,9.483456956114577618e-01,-1.045070331541871345e-01,3.711262802754932144e-01,9.384112698811034603e-01
1.808999999999999986e+01,2.784678407354337359e-01,4.548728383275421061e-01,9.486950231604938111e-01,-1.045111633635477100e-01,3.711261438905428256e-01,9.384099697913951266e-01
1.810000000000000142e+01,2.788235032791537837e-01,4.539171082690746650e-01,9.490373311063621253e-01,-1.045156892891696276e-01,3.711260847280524189e-01,9.384086308027788093e-01
1.810999999999999943e+01,2.791549687596365792e-01,4.530465898318900564e-01,9.493655924811555957e-01,-1.045205956138823278e-01,3.711260465088892513e-01,9.384072220107809725e-01
1.812000000000000099e+01,2.794566656075475053e-01,4.522774855854646003e-01,9.496724390417138340e-01,-1.045258714481418633e-01,3.711259835575880239e-01,9.384057141205717212e-01
1.812999999999999901e+01,2.797233556882945948e-01,4.516264471720323193e-01,9.499501364335682929e-01,-1.045315527027339680e-01,3.711259739144707193e-01,9.384041201773875018e-01
1.814000000000000057e+01,2.799507282011682308e-01,4.510883583000200314e-01,9.501903362903866279e-01,-1.045374342230988712e-01,3.711260219057240239e-01,9.384024921363769423e-01
1.815000000000000213e+01,2.801396373843667575e-01,4.505951098635762597e-01,9.503901932717945256e-01,-1.045428754043789404e-01,3.711260929308001777e-01,9.384009126229010400e-01
1.816000000000000014e+01,2.802972146722765290e-01,4.500900820798399149e-01,9.505582592183958734e-01,-1.045475541314666024e-01,3.711261887002793025e-01,9.383993855660233141e-01
1.817000000000000171e+01,2.804347791612724627e-01,4.495399565243518580e-01,9.507078090354296185e-01,-1.045513878906909611e-01,3.711263384572995871e-01,9.383979464244823765e-01
1.817999999999999972e+01,2.805650536437162557e-01,4.489263715294372625e-01,9.508528019695028366e-01,-1.045544224074829998e-01,3.711265637411959584e-01,9.383966126644301964e-01
1.819000000000000128e+01,2.807001745751180333e-01,4.482403034965142252e-01,9.510059344377093105e-01,-1.045568025199311857e-01,3.711269537546387776e-01,9.383954011634902947e-01
1.819999999999999929e+01,2.808504765398399661e-01,4.474784680780324320e-01,9.511777948308299813e-01,-1.045586536589430265e-01,3.711275144916109658e-01,9.383943165722600233e-01
1.821000000000000085e+01,2.810239441917321557e-01,4.466411308595829022e-01,9.513766054681089823e-01,-1.045601002592895928e-01,3.711281950051565914e-01,9.383933424566549553e-01
1.821999999999999886e+01,2.812260915250514581e-01,4.457308303101303326e-01,9.516082887284856850e-01,-1.045612195959284285e-01,3.711288700415360520e-01,9.383924574391409035e-01
1.823000000000000043e+01,2.814600852862965685e-01,4.447516769972341133e-01,9.518766878784999941e-01,-1.045620993039981794e-01,3.711294282293607916e-01,9.383916367177600470e-01
1.824000000000000199e+01,2.817270178333703967e-01,4.437090059457515223e-01,9.521838331586700566e-01,-1.045628633625438619e-01,3.711298303270207932e-01,9.383908488101299072e-01
1.825000000000000000e+01,2.820262377278588417e-01,4.426092126060341414e-01,9.525301988567445033e-01,-1.045636286781569668e-01,3.711300735227923697e-01,9.383900590770176686e-01
1.826000000000000156e+01,2.823556605841932576e-01,4.414596994583075973e-01,9.529149262017285738e-01,-1.045644856751154067e-01,3.711301800026071684e-01,9.383892479236327633e-01
1.826999999999999957e+01,2.827120913246505829e-01,4.402688690355744394e-01,9.533359973901454065e-01,-1.045654990129417372e-01,3.711301812695814162e-01,9.383884126503652112e-01
1.828000000000000114e+01,2.830914848695114117e-01,4.390461223516708422e-01,9.537903690322081518e-01,-1.045667232966017157e-01,3.711301061790385214e-01,9.383875502093026455e-01
1.828999999999999915e+01,2.834891739170696812e-01,4.378018517080795591e-01,9.542740667823781386e-01,-1.045681820424583242e-01,3.711299615369986760e-01,9.383866693817645155e-01
1.830000000000000071e+01,2.839000469543649374e-01,4.365474211140405458e-01,9.547822548549499411e-01,-1.045698907895343949e-01,3.711297373926480403e-01,9.383857794993505363e-01
1.830999999999999872e+01,2.843186883940804766e-01,4.352951266751418080e-01,9.553092876995352700e-01,-1.045719245525634222e-01,3.711294803765316508e-01,9.383848634078564288e-01
1.832000000000000028e+01,2.847395008713929365e-01,4.340581482124464818e-01,9.558487471693670745e-01,-1.045743316576909915e-01,3.711292426723589721e-01,9.383839165708018903e-01
1.833000000000000185e+01,2.851567929324932971e-01,4.328504944204750737e-01,9.563934854275268904e-01,-1.045771325170663235e-01,3.711290470814452847e-01,9.383829350073642495e-01
1.833999999999999986e+01,2.855647971293145404e-01,4.316869032372832038e-01,9.569356785552054490e-01,-1.045803381291006973e-01,3.711289025906355232e-01,9.383819128227515183e-01
1.835000000000000142e+01,2.859577119249733790e-01,4.305827693317139104e-01,9.574668791341007790e-01,-1.045839612548023073e-01,3.711288257567025295e-01,9.383808488673095471e-01
1.835999999999999943e+01,2.863297366378153574e-01,4.295540616353488717e-01,9.579780895593056345e-01,-1.045880117455671443e-01,3.711288187802112559e-01,9.383797352806220182e-01
1.837000000000000099e+01,2.866750933589533035e-01,4.286172328903626316e-01,9.584598497654314153e-01,-1.045924723246619004e-01,3.711288106320650426e-01,9.383785325362529184e-01
1.837999999999999901e+01,2.869880792359190691e-01,4.277891477023734734e-01,9.589023232744161573e-01,-1.045973529958046516e-01,3.711288019177150788e-01,9.383772235186887967e-01
1.839000000000000057e+01,2.872631944744190591e-01,4.270870473404122514e-01,9.592953567536098847e-01,-1.046026915280450775e-01,3.711288943972788079e-01,9.383758332377559741e-01
1.840000000000000213e+01,2.874967831597247114e-01,4.265078178518867946e-01,9.596307332119891065e-01,-1.046082560039695297e-01,3.711290322277951970e-01,9.383743997761594402e-01
1.841000000000000014e+01,2.876923274060144697e-01,4.259882486340760832e-01,9.599130273816820491e-01,-1.046133835273593132e-01,3.711291470528016445e-01,9.383730147369208074e-01
1.842000000000000171e+01,2.878580570586381504e-01,4.254740667602500137e-01,9.601568649425509250e-01,-1.046177521182903164e-01,3.711292515419054583e-01,9.383716919946512025e-01
1.842999999999999972e+01,2.880049454899656358e-01,4.249320822666041719e-01,9.603789195808871693e-01,-1.046212848149675051e-01,3.711293657393640588e-01,9.383704509558042917e-01
1.844000000000000128e+01,2.881445178322029621e-01,4.243428278712589319e-01,9.605949265820261651e-01,-1.046240229777228303e-01,3.711295091226264331e-01,9.383693139916340353e-01
1.844999999999999929e+01,2.882873899421243835e-01,4.236956237756198673e-01,9.608183377604163633e-01,-1.046260831099348754e-01,3.711297119577625092e-01,9.383682850637189432e-01
1.846000000000000085e+01,2.884424383093218136e-01,4.229854335711881186e-01,9.610598733596447119e-01,-1.046276200358499248e-01,3.711300344761899739e-01,9.383673723766097208e-01
1.846999999999999886e+01,2.886164057479927436e-01,4.222108987670058489e-01,9.613275298561273496e-01,-1.046287623256877131e-01,3.711304587760918539e-01,9.383665598746617764e-01
1.848000000000000043e+01,2.888138653819311008e-01,4.213731665339556232e-01,9.616268034018825572e-01,-1.046296210950195399e-01,3.711309328436739330e-01,9.383658265521478414e-01
1.849000000000000199e+01,2.890373772913134576e-01,4.204752031831091585e-01,9.619610008433914228e-01,-1.046302942159080263e-01,3.711313838792364428e-01,9.383651427823909152e-01
1.850000000000000000e+01,2.892877465623216460e-01,4.195214031615669414e-01,9.623315602574892269e-01,-1.046308489996310431e-01,3.711317347921914145e-01,9.383644873911279882e-01
1.851000000000000156e+01,2.895643034276474403e-01,4.185173710374850420e-01,9.627383479557996004e-01,-1.046313812303399926e-01,3.711319699277820794e-01,9.383638367539917091e-01
1.851999999999999957e+01,2.898651990184961669e-01,4.174698030275908467e-01,9.631799033479796490e-01,-1.046319753697398380e-01,3.711321035621901188e-01,9.383631768116418304e-01
1.853000000000000114e+01,2.901876523387381668e-01,4.163863958241620367e-01,9.636536437954181800e-01,-1.046326993834328090e-01,3.711321566987671461e-01,9.383624985328959944e-01
1.853999999999999915e+01,2.905281794572278642e-01,4.152757907085312117e-01,9.641560141119096539e-01,-1.046335975949856528e-01,3.711321438815343710e-01,9.383618012980875500e-01
1.855000000000000071e+01,2.908827891732571613e-01,4.141475170247058690e-01,9.646826007792632662e-01,-1.046346988646966181e-01,3.711320730220468711e-01,9.383610899311279896e-01
1.855999999999999872e+01,2.912471264811704597e-01,4.130119326353998144e-01,9.652282226066228876e-01,-1.046360281905548278e-01,3.711319457962934942e-01,9.383603652005154672e-01
1.857000000000000028e+01,2.916165796242812802e-01,4.118801588610100373e-01,9.657870011375569996e-01,-1.046376435079991868e-01,3.711317960814671246e-01,9.383596120505343086e-01
1.858000000000000185e+01,2.919863891277384993e-01,4.107640171856969946e-01,9.663524095795390512e-01,-1.046395807907328779e-01,3.711316630866743349e-01,9.383588284792020451e-01
1.858999999999999986e+01,2.923517175820117275e-01,4.096759679417368294e-01,9.669173241856312551e-01,-1.046418560297771860e-01,3.711315638405953132e-01,9.383580115585301584e-01
1.860000000000000142e+01,2.927076672693619819e-01,4.086290186195364882e-01,9.674740807698214429e-01,-1.046444778849111301e-01,3.711315049405684019e-01,9.383571565069260823e-01
1.860999999999999943e+01,2.930493106057676100e-01,4.076366597120547608e-01,9.680145238049635559e-01,-1.046474516476950944e-01,3.711314889369707326e-01,9.383562581106450473e-01
1.862000000000000099e+01,2.933717206117344989e-01,4.067128017879744761e-01,9.685300689514633188e-01,-1.046507812094813750e-01,3.711315184690392455e-01,9.383553118776297719e-01
1.862999999999999901e+01,2.936699830418827428e-01,4.058717083740563392e-01,9.690117749018629656e-01,-1.046544694226184125e-01,3.711315953490866848e-01,9.383543144424305593e-01
1.864000000000000057e+01,2.939392740264574200e-01,4.051279614066871093e-01,9.694503840415442664e-01,-1.046585036817426068e-01,3.711316680822543956e-01,9.383532377460819252e-01
1.865000000000000213e+01,2.941748566676660182e-01,4.044964053391508774e-01,9.698364228845746116e-01,-1.046628912874299072e-01,3.711317296143569200e-01,9.383520635648288089e-01
1.866000000000000014e+01,2.943736918614145992e-01,4.039814151663243535e-01,9.701616756213868875e-01,-1.046675633954949336e-01,3.711318452138275825e-01,9.383508379233915786e-01
1.867000000000000171e+01,2.945391006105018694e-01,4.035545241087825641e-01,9.704242875212822916e-01,-1.046721837240309483e-01,3.711319784167628200e-01,9.383496338798628100e-01
1.867999999999999972e+01,2.946760482852560648e-01,4.031873144231546413e-01,9.706269790434385314e-01,-1.046765628067768267e-01,3.711321640865791194e-01,9.383484966491278945e-01
1.869000000000000128e+01,2.947897361316783593e-01,4.028592789579943378e-01,9.707740533437210217e-01,-1.046806086423813092e-01,3.711323775869057595e-01,9.383474245237879430e-01
1.869999999999999929e+01,2.948856401204373312e-01,4.025559290042363125e-01,9.708701443839515832e-01,-1.046843021783252781e-01,3.711325968480368998e-01,9.383464000383949788e-01
1.871000000000000085e+01,2.949686322975650921e-01,4.022669084812379170e-01,9.709200826334418721e-01,-1.046876614212339240e-01,3.711328277703351275e-01,9.383454141640746871e-01
1.871999999999999886e+01,2.950428530710664243e-01,4.019848189136552286e-01,9.709288811656334728e-01,-1.046907066385074497e-01,3.711330734450908331e-01,9.383444611562112847e-01
1.873000000000000043e+01,2.951117951289655150e-01,4.017049504350470590e-01,9.709011393192438222e-01,-1.046934781281150528e-01,3.711333342609761110e-01,9.383435386724027216e-01
1.874000000000000199e+01,2.951780323197813471e-01,4.014237320306660028e-01,9.708408932594378982e-01,-1.046960082164412886e-01,3.711336009935867208e-01,9.383426421725094002e-01
1.875000000000000000e+01,2.952434153779203707e-01,4.011388296317086044e-01,9.707520707083374667e-01,-1.046983284723638358e-01,3.711338648265926632e-01,9.383417661389028552e-01
1.876000000000000156e+01,2.953092126205698054e-01,4.008489848428843927e-01,9.706384061563120280e-01,-1.047004700824914480e-01,3.711341188668456637e-01,9.383409057212339643e-01
1.876999999999999957e+01,2.953762007517469201e-01,4.005537872778595077e-01,9.705034485734730376e-01,-1.047024617438033350e-01,3.711343580275447973e-01,9.383400567028297168e-01
1.878000000000000114e+01,2.954447510823329237e-01,4.002535060653399923e-01,9.703505801728863345e-01,-1.047043286808695683e-01,3.711345789082700075e-01,9.383392155054716133e-01
1.878999999999999915e+01,2.955149079416821700e-01,3.999489639180474065e-01,9.701830378354054929e-01,-1.047060923695174034e-01,3.711347796148974920e-01,9.383383791937756069e-01
1.880000000000000071e+01,2.955864566631198342e-01,3.996414408499614490e-01,9.700039339257856552e-01,-1.047077703727660597e-01,3.711349588303113900e-01,9.383375453758274753e-01
1.880999999999999872e+01,2.956589805397555892e-01,3.993325992502240185e-01,9.698162753869428165e-01,-1.047093754819271999e-01,3.711351137150661894e-01,9.383367130996840277e-01
1.882000000000000028e+01,2.957319103831460572e-01,3.990244227839457314e-01,9.696229792867113728e-01,-1.047109192528184185e-01,3.711352442447736211e-01,9.383358829002997892e-01
1.883000000000000185e+01,2.958045631431249212e-01,3.987191665935487239e-01,9.694268860006292066e-01,-1.047124127167455704e-01,3.711353529200749901e-01,9.383350550631648357e-01
1.883999999999999986e+01,2.958761718991889111e-01,3.984193162800802046e-01,9.692307704770724008e-01,-1.047138650205497734e-01,3.711354428245775550e-01,9.383342296013938988e-01
1.885000000000000142e+01,2.959459085377357246e-01,3.981275525318830888e-01,9.690373517531837289e-01,-1.047152831735921885e-01,3.711355167454186144e-01,9.383334064015294018e-01
1.885999999999999943e+01,2.960129006676370245e-01,3.978467208846596104e-01,9.688493008833152231e-01,-1.047166723725049542e-01,3.711355769379985903e-01,9.383325852982518089e-01
1.887000000000000099e+01,2.960762447638572437e-01,3.975798063912477365e-01,9.686692481308873948e-01,-1.047180364308094441e-01,3.711356251484564939e-01,9.383317661127652531e-01
1.887999999999999901e+01,2.961350154719321059e-01,3.973299114040029778e-01,9.684997895010896141e-01,-1.047193781526235545e-01,3.711356627149878795e-01,9.383309486745917694e-01
1.889000000000000057e+01,2.961882721550567199e-01,3.971002363673817870e-01,9.683434929676910663e-01,-1.047206996155777142e-01,3.711356906745495454e-01,9.383301328347978254e-01
1.890000000000000213e+01,2.962350633200628303e-01,3.968940631585999856e-01,9.682029046806849282e-01,-1.047220023712479159e-01,3.711357098491137596e-01,9.383293184732225400e-01
1.891000000000000014e+01,2.962744328017206663e-01,3.967147423180807375e-01,9.680805543810575564e-01,-1.047232874864208740e-01,3.711357209508200916e-01,9.383285056209310637e-01
1.892000000000000171e+01,2.963065963637677713e-01,3.965658039203598384e-01,9.679770127799859347e-01,-1.047245893328758171e-01,3.711357470177677476e-01,9.383277120081320311e-01
1.892999999999999972e+01,2.963353227078123764e-01,3.964490291582410952e-01,9.678845846359496186e-01,-1.047260199474019798e-01,3.711358354239904234e-01,9.383269746293869673e-01
1.894000000000000128e+01,2.963633505611474317e-01,3.963617049645614676e-01,9.677923729879370773e-01,-1.047275884537465646e-01,3.711359196562293850e-01,9.383262901815724311e-01
1.894999999999999929e+01,2.963916077204886701e-01,3.962980232453202079e-01,9.676902102267104233e-01,-1.047292629771649219e-01,3.711359426095056091e-01,9.383256559361757843e-01
1.896000000000000085e+01,2.964199563821240946e-01,3.962511702962558946e-01,9.675696710544061663e-01,-1.047310298588257915e-01,3.711358974820080370e-01,9.383250575391393067e-01
1.896999999999999886e+01,2.964477384565196161e-01,3.962147398117815134e-01,9.674243885865436710e-01,-1.047328770151273319e-01,3.711358022032558157e-01,9.383244791896115933e-01
1.898000000000000043e+01,2.964741447973387456e-01,3.961833139736302134e-01,9.672500427914612064e-01,-1.047347874682553887e-01,3.711356830864657175e-01,9.383239085646526423e-01
1.899000000000000199e+01,2.964984328049345974e-01,3.961526474550696175e-01,9.670441780332724724e-01,-1.047367391826344862e-01,3.711355652813738693e-01,9.383233374160966367e-01
